Name,Pente (%),Charge (%),Vitesse min. (km/h),Vitesse max. (km/h),Alpha,Beta,Gamma,Delta,Epsilon,Zeta,Eta,RF
BUS_DIESEL_EURO1_I0_C50_NOx,0,0.5,11,86,0.002047649,0.520675762,3.512930722,-32.73009008,0.000807874,0.058379274,-0.337734181,0
BUS_DIESEL_EURO2_I0_C50_NOx,0,0.5,11,86,0.004124024,0.530618574,12.55402758,18.01306643,0.001068369,0.068247952,0.272967563,0
BUS_DIESEL_EURO3_I0_C50_NOx,0,0.5,11,86,0.000962854,0.432834422,7.098025012,2.961984269,0.000927292,0.059081924,-0.109147145,0
BUS_DIESEL_EURO4_I0_C50_NOx,0,0.5,11,86,0.000056281,0.039286306,1.966714524,9.886579601,7.77975E-05,0.012505766,0.20147566,0
BUS_DIESEL_EURO5_I0_C50_NOx,0,0.5,5,85,0.000353348,-0.056182902,2.650912274,7.873604689,-6.23808E-05,0.006592996,0.130945538,0
BUS_DIESEL_EURO6_I0_C50_NOx,0,0.5,5,85,-0.00057823,0.085236978,-1.225085865,5.922508556,0.004115306,-0.040690214,0.154767303,0
