Name,Pente (%),Charge (%),Vitesse min. (km/h),Vitesse max. (km/h),Alpha,Beta,Gamma,Delta,Epsilon,Zeta,Eta,RF
PL32_DIESEL_EURO1_I-4_C50_NOx,-0.04,0.5,12,86,-0.001001115,0.056569424,4.853238123,-0.801802392,0.000650895,0.031192967,0.110184687,0
PL32_DIESEL_EURO2_I-4_C50_NOx,-0.04,0.5,12,86,-0.000896589,0.052351086,4.477059693,-1.801175864,0.000572704,0.024653742,0.096865616,0
PL32_DIESEL_EURO3_I-4_C50_NOx,-0.04,0.5,12,86,3.56E-05,-0.010642069,0.921727061,4.87346066,2.52E-05,0.004986912,0.066179123,0
PL32_DIESEL_EURO4_I-4_C50_NOx,-0.04,0.5,12,86,-0.000602764,0.024646582,2.710331789,-1.873152755,0.000820902,0.022778423,0.18577344,0
PL32_DIESEL_EURO5_I-4_C50_NOx,-0.04,0.5,5,85,-0.005916832,0.577380014,-3.466562002,7.113612635,0.004029252,-0.027425871,0.066328834,0
PL32_DIESEL_EURO6_I-4_C50_NOx,-0.04,0.5,5,85,-0.000569138,0.118560381,-1.386330989,2.285289114,0.002130935,-0.028532317,0.046361163,0
