Name,Pente (%),Charge (%),Vitesse min. (km/h),Vitesse max. (km/h),Alpha,Beta,Gamma,Delta,Epsilon,Zeta,Eta,RF
BUS_DIESEL_EURO1_I6_C100_NOx,0.06,1,11,45,0.001923629,-0.084153778,0.704760951,6.226835217,8.16161E-05,-0.003996499,0.050763092,0
BUS_DIESEL_EURO2_I6_C100_NOx,0.06,1,10,52,0.005625159,-0.145101062,0.578308468,9.334315353,0.000248373,-0.007815391,0.07025335,0
BUS_DIESEL_EURO3_I6_C100_NOx,0.06,1,11,54,0.005411234,0.770397637,4.796360712,-1.332246408,0.000471271,0.038415872,-0.091019563,0
BUS_DIESEL_EURO4_I6_C100_NOx,0.06,1,11,55,0.077538626,-0.193898038,-13.6331435,128.4804174,0.007326695,-0.134962294,0.825900863,0
BUS_DIESEL_EURO5_I6_C100_NOx,0.06,1,5,55,0.013474756,0.074709979,0.061917942,11.49072752,0.003448663,0.004743556,0.054279594,0
BUS_DIESEL_EURO6_I6_C100_NOx,0.06,1,5,55,-0.000146961,0.083928897,-0.950346441,3.320086254,0.00443576,-0.021761804,0.05239527,0
