x,y,z,Cmoy
-60.0,-60.0,1.5,22.0079837571125
-56.0,-60.0,1.5,21.9768069485125
-52.0,-60.0,1.5,21.948731646967044
-48.0,-60.0,1.5,21.924123506767046
-44.0,-60.0,1.5,21.898715683210227
-40.0,-60.0,1.5,21.876051936207954
-36.0,-60.0,1.5,21.85223809928568
-32.0,-60.0,1.5,21.830770320531137
-28.0,-60.0,1.5,21.811000650849774
-24.0,-60.0,1.5,21.789713707409774
-20.0,-60.0,1.5,21.770453935117047
-16.0,-60.0,1.5,21.747492296604772
-12.0,-60.0,1.5,21.723344553694318
-8.0,-60.0,1.5,21.691818643561817
8.0,-60.0,1.5,21.674244041190683
12.0,-60.0,1.5,21.66584000392
16.0,-60.0,1.5,21.654980509719774
20.0,-60.0,1.5,21.641255903302955
24.0,-60.0,1.5,21.632777407178637
28.0,-60.0,1.5,21.625869811552047
32.0,-60.0,1.5,21.621265781490454
36.0,-60.0,1.5,21.603607882347273
40.0,-60.0,1.5,21.58110350120932
-60.0,-56.0,1.5,22.058249419539774
-56.0,-56.0,1.5,22.02398795667159
-52.0,-56.0,1.5,21.99511688883409
-48.0,-56.0,1.5,21.964653662755683
-44.0,-56.0,1.5,21.940916616826136
-40.0,-56.0,1.5,21.915460105342046
-36.0,-56.0,1.5,21.890508922895453
-32.0,-56.0,1.5,21.868354803320454
-28.0,-56.0,1.5,21.845253790635226
-24.0,-56.0,1.5,21.822904339259544
-20.0,-56.0,1.5,21.79951275360409
-16.0,-56.0,1.5,21.7784283938725
-12.0,-56.0,1.5,21.75228701511568
-8.0,-56.0,1.5,21.72433576363432
-4.0,-56.0,1.5,21.7061396270425
0.0,-56.0,1.5,21.696099839328408
4.0,-56.0,1.5,21.681628168136363
8.0,-56.0,1.5,21.682328368054772
12.0,-56.0,1.5,21.679860769480456
16.0,-56.0,1.5,21.673711526273863
20.0,-56.0,1.5,21.664049690173865
24.0,-56.0,1.5,21.6572045206825
28.0,-56.0,1.5,21.652032296008862
32.0,-56.0,1.5,21.644168421987047
36.0,-56.0,1.5,21.62392301039409
40.0,-56.0,1.5,21.595270806585
-60.0,-52.0,1.5,22.112298277498862
-56.0,-52.0,1.5,22.077326697045454
-52.0,-52.0,1.5,22.045373753160227
-48.0,-52.0,1.5,22.012075523701135
-44.0,-52.0,1.5,21.98421995348409
-40.0,-52.0,1.5,21.956098984543182
-36.0,-52.0,1.5,21.931651541211362
-32.0,-52.0,1.5,21.907167123736365
-28.0,-52.0,1.5,21.87958956958409
-24.0,-52.0,1.5,21.85707824549773
-20.0,-52.0,1.5,21.834109107355683
-16.0,-52.0,1.5,21.81139780380909
-12.0,-52.0,1.5,21.7872982565
-8.0,-52.0,1.5,21.762144534635908
-4.0,-52.0,1.5,21.741629481970683
0.0,-52.0,1.5,21.722469950715226
4.0,-52.0,1.5,21.713592174886816
8.0,-52.0,1.5,21.708634297636365
12.0,-52.0,1.5,21.702210416763865
16.0,-52.0,1.5,21.695747237700456
20.0,-52.0,1.5,21.687429248683863
24.0,-52.0,1.5,21.68120304568909
28.0,-52.0,1.5,21.676877344212045
32.0,-52.0,1.5,21.665531291943637
36.0,-52.0,1.5,21.64378918853932
40.0,-52.0,1.5,21.606219719725456
-60.0,-48.0,1.5,22.169059752007954
-56.0,-48.0,1.5,22.13397394280227
-52.0,-48.0,1.5,22.09864273586932
-48.0,-48.0,1.5,22.061254606522727
-44.0,-48.0,1.5,22.032173349804545
-40.0,-48.0,1.5,22.001290041698862
-36.0,-48.0,1.5,21.973224227094317
-32.0,-48.0,1.5,21.945796976806818
-28.0,-48.0,1.5,21.920425174120453
-24.0,-48.0,1.5,21.894970914886365
-20.0,-48.0,1.5,21.870108257032953
-16.0,-48.0,1.5,21.844296311281816
-12.0,-48.0,1.5,21.823086181575
-8.0,-48.0,1.5,21.800977994432955
-4.0,-48.0,1.5,21.779700428651136
0.0,-48.0,1.5,21.761081720836817
4.0,-48.0,1.5,21.749044193873182
8.0,-48.0,1.5,21.73725622491818
12.0,-48.0,1.5,21.726389030484093
16.0,-48.0,1.5,21.719486274913635
20.0,-48.0,1.5,21.715597261026137
24.0,-48.0,1.5,21.7110835949875
