x,y,z,Cmoy
8.0,-40.0,5.0,21.760718062204546
12.0,-40.0,5.0,21.743625043004773
16.0,-40.0,5.0,21.725467820447044
20.0,-40.0,5.0,21.711203998015
24.0,-40.0,5.0,21.737259292326137
32.0,-40.0,5.0,21.698146678305683
36.0,-40.0,5.0,21.65728565315159
40.0,-40.0,5.0,21.638655401220454
-60.0,-36.0,5.0,22.42042966784091
-56.0,-36.0,5.0,22.35705510179432
-52.0,-36.0,5.0,22.304714121032955
-48.0,-36.0,5.0,22.25560950863409
-44.0,-36.0,5.0,22.201379880567046
-40.0,-36.0,5.0,22.1560190998125
-36.0,-36.0,5.0,22.11045497562841
-32.0,-36.0,5.0,22.071173974213636
-28.0,-36.0,5.0,22.039033349438636
-24.0,-36.0,5.0,21.998654942520453
-20.0,-36.0,5.0,21.965906550707956
-16.0,-36.0,5.0,21.93752412235682
-12.0,-36.0,5.0,21.907432483125
-8.0,-36.0,5.0,21.882131650575
-4.0,-36.0,5.0,21.85752476133068
0.0,-36.0,5.0,21.835669042592045
4.0,-36.0,5.0,21.81401710526818
8.0,-36.0,5.0,21.79496196846023
12.0,-36.0,5.0,21.77709416197159
16.0,-36.0,5.0,21.757535318917046
20.0,-36.0,5.0,21.7412194885375
24.0,-36.0,5.0,21.75262039755
36.0,-36.0,5.0,21.685473770779318
40.0,-36.0,5.0,21.671040739743184
-60.0,-32.0,5.0,22.516890458904545
-56.0,-32.0,5.0,22.45620812466818
-52.0,-32.0,5.0,22.3995809156875
-48.0,-32.0,5.0,22.34006099258182
-44.0,-32.0,5.0,22.284660180618182
-40.0,-32.0,5.0,22.239278884422728
-36.0,-32.0,5.0,22.187796658992045
-32.0,-32.0,5.0,22.137489215975002
-28.0,-32.0,5.0,22.09840886365
-24.0,-32.0,5.0,22.058721210328407
-20.0,-32.0,5.0,22.023695477007955
-16.0,-32.0,5.0,21.98600078031477
-12.0,-32.0,5.0,21.956523750739773
-8.0,-32.0,5.0,21.92918279520341
-4.0,-32.0,5.0,21.902567179332955
0.0,-32.0,5.0,21.88007692188182
4.0,-32.0,5.0,21.85334186315
8.0,-32.0,5.0,21.831733225232956
12.0,-32.0,5.0,21.814331729018182
16.0,-32.0,5.0,21.790234875802273
20.0,-32.0,5.0,21.77010104970909
36.0,-32.0,5.0,21.70891733330568
40.0,-32.0,5.0,21.70067295600909
-60.0,-28.0,5.0,22.60365612493068
-56.0,-28.0,5.0,22.547576390348862
-52.0,-28.0,5.0,22.49267675515
-48.0,-28.0,5.0,22.431608774718182
-44.0,-28.0,5.0,22.377875285452273
-40.0,-28.0,5.0,22.32130864786932
-36.0,-28.0,5.0,22.2634517503125
-32.0,-28.0,5.0,22.216967548156816
-28.0,-28.0,5.0,22.17019878072841
-24.0,-28.0,5.0,22.124705189514774
-20.0,-28.0,5.0,22.08791452055682
-16.0,-28.0,5.0,22.045769286728408
-12.0,-28.0,5.0,22.016097461638637
-8.0,-28.0,5.0,21.98169485176477
-4.0,-28.0,5.0,21.950147693520453
0.0,-28.0,5.0,21.923747888151137
4.0,-28.0,5.0,21.89526224275568
8.0,-28.0,5.0,21.872453375006817
12.0,-28.0,5.0,21.85038857501023
16.0,-28.0,5.0,21.825121657086363
20.0,-28.0,5.0,21.8021878426625
24.0,-28.0,5.0,21.786073779702274
28.0,-28.0,5.0,21.766233217479545
32.0,-28.0,5.0,21.75746646374318
36.0,-28.0,5.0,21.757995615355682
40.0,-28.0,5.0,21.740659780023865
-60.0,-24.0,5.0,22.652649714617045
-56.0,-24.0,5.0,22.62694443473068
-52.0,-24.0,5.0,22.586820743032956
-48.0,-24.0,5.0,22.527723812912498
-44.0,-24.0,5.0,22.471612174375
-40.0,-24.0,5.0,22.40788568605682
-36.0,-24.0,5.0,22.357340875577272
-32.0,-24.0,5.0,22.303150303938637
-28.0,-24.0,5.0,22.250737338176137
-24.0,-24.0,5.0,22.198233874273864
-20.0,-24.0,5.0,22.153361438576137
-16.0,-24.0,5.0,22.112919470623865
-12.0,-24.0,5.0,22.075533160275
-8.0,-24.0,5.0,22.038156007159092
-4.0,-24.0,5.0,22.00549346578068
0.0,-24.0,5.0,21.9739285061625
4.0,-24.0,5.0,21.94743985208409
8.0,-24.0,5.0,21.918193990668183
12.0,-24.0,5.0,21.890177191073864
16.0,-24.0,5.0,21.864901557251137
20.0,-24.0,5.0,21.840510482548865
24.0,-24.0,5.0,21.814784420951135
28.0,-24.0,5.0,21.793654558351136
32.0,-24.0,5.0,21.796433157990908
36.0,-24.0,5.0,21.79708452864091
40.0,-24.0,5.0,21.788417083323864
-60.0,-20.0,5.0,22.635788734164773
-56.0,-20.0,5.0,22.65673531077727
-52.0,-20.0,5.0,22.642677434801136
-48.0,-20.0,5.0,22.610972227756818
-44.0,-20.0,5.0,22.565964327565908
-40.0,-20.0,5.0,22.5034025348125
-36.0,-20.0,5.0,22.454542581625
-32.0,-20.0,5.0,22.390530067523862
-28.0,-20.0,5.0,22.337106612338637
-24.0,-20.0,5.0,22.288572422605682
-20.0,-20.0,5.0,22.232844497142047
-16.0,-20.0,5.0,22.18793067096932
-12.0,-20.0,5.0,22.14310370548977
-8.0,-20.0,5.0,22.105032453707956
-4.0,-20.0,5.0,22.070488441240908
0.0,-20.0,5.0,22.03083756435227
4.0,-20.0,5.0,22.00202025808977
8.0,-20.0,5.0,21.969044151592044
12.0,-20.0,5.0,21.941776975379547
16.0,-20.0,5.0,21.914545158863636
20.0,-20.0,5.0,21.884575407911363
24.0,-20.0,5.0,21.856323958723863
28.0,-20.0,5.0,21.83207440473182
-60.0,-16.0,5.0,22.556062272831817
-56.0,-16.0,5.0,22.611045150081818
-52.0,-16.0,5.0,22.647717359980682
-48.0,-16.0,5.0,22.652669339117047
-44.0,-16.0,5.0,22.634188088185226
-40.0,-16.0,5.0,22.590587920289774
-36.0,-16.0,5.0,22.54761832800909
-32.0,-16.0,5.0,22.491778334565907
-28.0,-16.0,5.0,22.431507026369317
-24.0,-16.0,5.0,22.381811695751136
-20.0,-16.0,5.0,22.32281520488409
-16.0,-16.0,5.0,22.265682177518183
-12.0,-16.0,5.0,22.221091969626137
-8.0,-16.0,5.0,22.176081022725
-4.0,-16.0,5.0,22.13924166234773
0.0,-16.0,5.0,22.092937344656818
4.0,-16.0,5.0,22.063169640129544
8.0,-16.0,5.0,22.029865358025
12.0,-16.0,5.0,21.99610442683977
16.0,-16.0,5.0,21.97335630185341
20.0,-16.0,5.0,21.94251466984659
24.0,-16.0,5.0,21.916531578160228
28.0,-16.0,5.0,21.88648496425682
32.0,-16.0,5.0,21.878078381751138
-60.0,-12.0,5.0,24.541240528445453
-56.0,-12.0,5.0,22.51278462879886
-52.0,-12.0,5.0,22.56685028503182
-48.0,-12.0,5.0,22.617352694307954
-44.0,-12.0,5.0,22.642914406270453
-40.0,-12.0,5.0,22.64139082555
-36.0,-12.0,5.0,22.618820594188637
-32.0,-12.0,5.0,22.57694613581591
-28.0,-12.0,5.0,22.526512701230683
-24.0,-12.0,5.0,22.469309375625002
-20.0,-12.0,5.0,22.420752703602272
-16.0,-12.0,5.0,22.36586336160909
-12.0,-12.0,5.0,22.310636481453407
