x,y,z,Cmoy
-60.0,-60.0,7.0,21.94063161351568
-56.0,-60.0,7.0,21.9044727501075
-52.0,-60.0,7.0,21.874981650557956
-48.0,-60.0,7.0,21.846790760664547
-44.0,-60.0,7.0,21.820118926190453
-40.0,-60.0,7.0,21.795845009422273
-36.0,-60.0,7.0,21.770122000487955
-32.0,-60.0,7.0,21.749970071203183
-28.0,-60.0,7.0,21.732429487195
-24.0,-60.0,7.0,21.71182166741477
-20.0,-60.0,7.0,21.696514566204545
-16.0,-60.0,7.0,21.67979841160477
-12.0,-60.0,7.0,21.666647427243635
-8.0,-60.0,7.0,21.6675439431325
-4.0,-60.0,7.0,21.65435912045477
0.0,-60.0,7.0,21.634760693642725
4.0,-60.0,7.0,21.62059189951341
8.0,-60.0,7.0,21.61438558868591
12.0,-60.0,7.0,21.584762062627274
16.0,-60.0,7.0,21.569355580194546
20.0,-60.0,7.0,21.557614378888637
24.0,-60.0,7.0,21.54826266523318
28.0,-60.0,7.0,21.540130862798865
32.0,-60.0,7.0,21.529620759262954
36.0,-60.0,7.0,21.515913166634885
40.0,-60.0,7.0,21.500656796016365
-60.0,-56.0,7.0,21.998990234764772
-56.0,-56.0,7.0,21.958993912855682
-52.0,-56.0,7.0,21.927379589921593
-48.0,-56.0,7.0,21.89073176504773
-44.0,-56.0,7.0,21.862824859161364
-40.0,-56.0,7.0,21.836009351667954
-36.0,-56.0,7.0,21.809265812970683
-32.0,-56.0,7.0,21.7869403655225
-28.0,-56.0,7.0,21.76483771456591
-24.0,-56.0,7.0,21.743430336635
-20.0,-56.0,7.0,21.724141082604547
-16.0,-56.0,7.0,21.7074946923625
-12.0,-56.0,7.0,21.691283658421362
-8.0,-56.0,7.0,21.69017672944659
-4.0,-56.0,7.0,21.67924300415523
0.0,-56.0,7.0,21.67073350249818
4.0,-56.0,7.0,21.648309286928864
8.0,-56.0,7.0,21.6330342007325
12.0,-56.0,7.0,21.603875343570227
16.0,-56.0,7.0,21.589799884835
20.0,-56.0,7.0,21.57899279283841
24.0,-56.0,7.0,21.57021475787023
28.0,-56.0,7.0,21.5611583780425
32.0,-56.0,7.0,21.548534172306592
36.0,-56.0,7.0,21.53807355995034
40.0,-56.0,7.0,21.521807183996476
-60.0,-52.0,7.0,22.062977061538636
-56.0,-52.0,7.0,22.021836589892047
-52.0,-52.0,7.0,21.982358537554546
-48.0,-52.0,7.0,21.94297732704318
-44.0,-52.0,7.0,21.9141541346875
-40.0,-52.0,7.0,21.880676708704545
-36.0,-52.0,7.0,21.853198530951136
-32.0,-52.0,7.0,21.827878426017044
-28.0,-52.0,7.0,21.799934841376363
-24.0,-52.0,7.0,21.780215667637954
-20.0,-52.0,7.0,21.75653379264909
-16.0,-52.0,7.0,21.737800472612953
-12.0,-52.0,7.0,21.719897926498863
-8.0,-52.0,7.0,21.701570208302726
-4.0,-52.0,7.0,21.691655194678635
0.0,-52.0,7.0,21.688226226319546
4.0,-52.0,7.0,21.672673390416364
8.0,-52.0,7.0,21.642494005362046
12.0,-52.0,7.0,21.628449421141816
16.0,-52.0,7.0,21.613732139626137
20.0,-52.0,7.0,21.599675846798636
24.0,-52.0,7.0,21.591259236169318
28.0,-52.0,7.0,21.583826400325
32.0,-52.0,7.0,21.57041638088591
36.0,-52.0,7.0,21.55646801753375
40.0,-52.0,7.0,21.540789607733295
-60.0,-48.0,7.0,22.13469118750909
-56.0,-48.0,7.0,22.091560067643183
-52.0,-48.0,7.0,22.04665690865909
-48.0,-48.0,7.0,22.000799792148864
-44.0,-48.0,7.0,21.96762571484091
-40.0,-48.0,7.0,21.929302979364774
-36.0,-48.0,7.0,21.899553895545456
-32.0,-48.0,7.0,21.871461556095454
-28.0,-48.0,7.0,21.842811429345453
-24.0,-48.0,7.0,21.817915131695454
-20.0,-48.0,7.0,21.7926075093475
-16.0,-48.0,7.0,21.770539921381364
-12.0,-48.0,7.0,21.753954284494093
-8.0,-48.0,7.0,21.731910723240453
-4.0,-48.0,7.0,21.71519007239591
0.0,-48.0,7.0,21.69830183405182
4.0,-48.0,7.0,21.682237460524775
8.0,-48.0,7.0,21.668287742282047
12.0,-48.0,7.0,21.651217087387046
16.0,-48.0,7.0,21.634685016711135
20.0,-48.0,7.0,21.622761666063408
24.0,-48.0,7.0,21.614184844649092
28.0,-48.0,7.0,21.60557392746932
32.0,-48.0,7.0,21.591976011737728
36.0,-48.0,7.0,21.577685740648864
40.0,-48.0,7.0,21.564558035538635
-60.0,-44.0,7.0,22.21348812215909
-56.0,-44.0,7.0,22.16860459687841
-52.0,-44.0,7.0,22.11706294614091
-48.0,-44.0,7.0,22.070304935445456
-44.0,-44.0,7.0,22.030365769451137
-40.0,-44.0,7.0,21.991027288482954
-36.0,-44.0,7.0,21.954614060304547
-32.0,-44.0,7.0,21.919198284860226
-28.0,-44.0,7.0,21.88939984015909
-24.0,-44.0,7.0,21.86024901294659
-20.0,-44.0,7.0,21.83353072845
-16.0,-44.0,7.0,21.810317992225
-12.0,-44.0,7.0,21.786131171214773
-8.0,-44.0,7.0,21.76512483845
-4.0,-44.0,7.0,21.748349347702728
0.0,-44.0,7.0,21.731251435553865
4.0,-44.0,7.0,21.71221452791841
8.0,-44.0,7.0,21.69443800445727
12.0,-44.0,7.0,21.679158823022274
16.0,-44.0,7.0,21.66251631576773
20.0,-44.0,7.0,21.645849689739546
24.0,-44.0,7.0,21.661651958154092
28.0,-44.0,7.0,21.655099054368183
32.0,-44.0,7.0,21.636836727666363
36.0,-44.0,7.0,21.600198405333863
40.0,-44.0,7.0,21.588009063113184
-60.0,-40.0,7.0,22.320378084311365
-56.0,-40.0,7.0,22.258333217654545
-52.0,-40.0,7.0,22.20210862994091
