Name,Pente (%),Charge (%),Vitesse min. (km/h),Vitesse max. (km/h),Alpha,Beta,Gamma,Delta,Epsilon,Zeta,Eta,RF
BUS_DIESEL_EURO1_I4_C0_PM,0.04,0,11,86,0.000988835,-0.01206074,0.552043968,4.257073982,0.002531098,-0.019632807,1.096026228,0
BUS_DIESEL_EURO2_I4_C0_PM,0.04,0,11,86,0.000102891,0.028598253,0.817830955,3.056818578,0.001219534,0.158290953,1.425313946,0
BUS_DIESEL_EURO3_I4_C0_PM,0.04,0,11,86,-3.3979E-06,0.00480964,0.473215382,2.060006798,-0.00028527,0.089940332,0.871568592,0
BUS_DIESEL_EURO4_I4_C0_PM,0.04,0,11,86,-6.99188E-05,0.029319137,0.674988943,0.638649536,0.003889499,0.467584634,4.398482853,0
BUS_DIESEL_EURO5_I4_C0_PM,0.04,0,10,85,-0.001174064,0.095694188,2.834981503,-1.976291656,-0.020134837,2.559251504,0.358331298,0
BUS_DIESEL_EURO6_I4_C0_PM,0.04,0,10,85,8.35962E-05,0.001060948,-0.061491409,0.655469185,0.030848813,-0.799357968,6.683527212,0
