x,y,z,Cmoy
-60.0,-60.0,1.5,14.773987527782813
-56.0,-60.0,1.5,14.750048192607812
-52.0,-60.0,1.5,14.728490371778268
-48.0,-60.0,1.5,14.709594835553267
-44.0,-60.0,1.5,14.69008525675071
-40.0,-60.0,1.5,14.672682736731108
-36.0,-60.0,1.5,14.654397111951505
-32.0,-60.0,1.5,14.637912924693552
-28.0,-60.0,1.5,14.62273264261679
-24.0,-60.0,1.5,14.60638731104679
-20.0,-60.0,1.5,14.591598557322017
-16.0,-60.0,1.5,14.573967299178666
-12.0,-60.0,1.5,14.555425282300995
-8.0,-60.0,1.5,14.531217887020683
8.0,-60.0,1.5,14.517723103057131
12.0,-60.0,1.5,14.51127000301
16.0,-60.0,1.5,14.50293146282054
20.0,-60.0,1.5,14.492392925750483
24.0,-60.0,1.5,14.485882651940738
28.0,-60.0,1.5,14.480578605298891
32.0,-60.0,1.5,14.47704336793017
36.0,-60.0,1.5,14.463484623945227
40.0,-60.0,1.5,14.446204474142869
-60.0,-56.0,1.5,14.812584375718039
-56.0,-56.0,1.5,14.786276466729971
-52.0,-56.0,1.5,14.764107611069035
-48.0,-56.0,1.5,14.740716205330255
-44.0,-56.0,1.5,14.722489545062926
-40.0,-56.0,1.5,14.702942580887642
-36.0,-56.0,1.5,14.683783637223296
-32.0,-56.0,1.5,14.666772438263921
-28.0,-56.0,1.5,14.649034160666336
-24.0,-56.0,1.5,14.63187297478858
-20.0,-56.0,1.5,14.613911578660284
-16.0,-56.0,1.5,14.597721802437812
-12.0,-56.0,1.5,14.577648958035255
-8.0,-56.0,1.5,14.556186389933494
-4.0,-56.0,1.5,14.542214356479063
0.0,-56.0,1.5,14.534505233770028
4.0,-56.0,1.5,14.523393057676136
8.0,-56.0,1.5,14.523930711184915
12.0,-56.0,1.5,14.52203594799392
16.0,-56.0,1.5,14.517314207674573
20.0,-56.0,1.5,14.509895297812074
24.0,-56.0,1.5,14.504639185524063
28.0,-56.0,1.5,14.50066765586395
32.0,-56.0,1.5,14.494629324025768
36.0,-56.0,1.5,14.479083740124034
40.0,-56.0,1.5,14.457082940770626
-60.0,-52.0,1.5,14.854086177365199
-56.0,-52.0,1.5,14.827232999517046
-52.0,-52.0,1.5,14.80269770331946
-48.0,-52.0,1.5,14.777129419984801
-44.0,-52.0,1.5,14.755740321425284
-40.0,-52.0,1.5,14.734147434559944
-36.0,-52.0,1.5,14.71537529057301
-32.0,-52.0,1.5,14.696574755726136
-28.0,-52.0,1.5,14.675399133787785
-24.0,-52.0,1.5,14.658113652792897
-20.0,-52.0,1.5,14.640476636005255
-16.0,-52.0,1.5,14.62303759935341
-12.0,-52.0,1.5,14.6045325898125
-8.0,-52.0,1.5,14.585218124809716
-4.0,-52.0,1.5,14.56946549508463
0.0,-52.0,1.5,14.554753712156336
4.0,-52.0,1.5,14.547936848573807
8.0,-52.0,1.5,14.544129907113636
12.0,-52.0,1.5,14.539197284300824
16.0,-52.0,1.5,14.534234486091421
20.0,-52.0,1.5,14.527847458810824
24.0,-52.0,1.5,14.52306662436841
28.0,-52.0,1.5,14.519745103591392
32.0,-52.0,1.5,14.511032956313864
36.0,-52.0,1.5,14.49433812691412
40.0,-52.0,1.5,14.465490141932046
-60.0,-48.0,1.5,14.897670881006107
-56.0,-48.0,1.5,14.870729991794603
-52.0,-48.0,1.5,14.843600672185369
-48.0,-48.0,1.5,14.814891930008523
-44.0,-48.0,1.5,14.792561679314204
-40.0,-48.0,1.5,14.7688477105902
-36.0,-48.0,1.5,14.747297174375994
-32.0,-48.0,1.5,14.726236964333808
-28.0,-48.0,1.5,14.70675504441392
-24.0,-48.0,1.5,14.687209809644886
-20.0,-48.0,1.5,14.668118840221734
-16.0,-48.0,1.5,14.648298953305682
-12.0,-48.0,1.5,14.632012603709375
-8.0,-48.0,1.5,14.615036674296732
-4.0,-48.0,1.5,14.59869854342855
