x,y,z,Cmoy
-60.0,-60.0,7.0,14.722270703235255
-56.0,-60.0,7.0,14.694505861689688
-52.0,-60.0,7.0,14.671860910249858
-48.0,-60.0,7.0,14.650214334081705
-44.0,-60.0,7.0,14.62973417546767
-40.0,-60.0,7.0,14.611095275092103
-36.0,-60.0,7.0,14.591343678946108
-32.0,-60.0,7.0,14.575869876102443
-28.0,-60.0,7.0,14.562401213381875
-24.0,-60.0,7.0,14.546577351764915
-20.0,-60.0,7.0,14.534823684764204
-16.0,-60.0,7.0,14.521988066053664
-12.0,-60.0,7.0,14.511889988776364
-8.0,-60.0,7.0,14.512578384905312
-4.0,-60.0,7.0,14.502454324634915
0.0,-60.0,7.0,14.487405532618522
4.0,-60.0,7.0,14.476525922840654
8.0,-60.0,7.0,14.471760362740966
12.0,-60.0,7.0,14.449013726660228
16.0,-60.0,7.0,14.437183749077954
20.0,-60.0,7.0,14.428168183789488
24.0,-60.0,7.0,14.420987403661194
28.0,-60.0,7.0,14.414743341077699
32.0,-60.0,7.0,14.406673083005483
36.0,-60.0,7.0,14.396147610094644
40.0,-60.0,7.0,14.384432896941137
-60.0,-56.0,7.0,14.767081787408666
-56.0,-56.0,7.0,14.736370325942756
-52.0,-56.0,7.0,14.712095042261222
-48.0,-56.0,7.0,14.683954748161648
-44.0,-56.0,7.0,14.662526231141761
-40.0,-56.0,7.0,14.641935752173607
-36.0,-56.0,7.0,14.62140053495963
-32.0,-56.0,7.0,14.604257780669062
-28.0,-56.0,7.0,14.587286102255966
-24.0,-56.0,7.0,14.570848294201875
-20.0,-56.0,7.0,14.556036902714204
-16.0,-56.0,7.0,14.543254853064063
-12.0,-56.0,7.0,14.530807094859261
-8.0,-56.0,7.0,14.529957131539346
-4.0,-56.0,7.0,14.521561592476335
0.0,-56.0,7.0,14.515027510846819
4.0,-56.0,7.0,14.49780891674895
8.0,-56.0,7.0,14.486079832705313
12.0,-56.0,7.0,14.46368999595571
16.0,-56.0,7.0,14.452882054426874
20.0,-56.0,7.0,14.444583751643778
24.0,-56.0,7.0,14.43784347479321
28.0,-56.0,7.0,14.430889468854062
32.0,-56.0,7.0,14.421195882306847
36.0,-56.0,7.0,14.41316362639044
40.0,-56.0,7.0,14.400673373425866
-60.0,-52.0,7.0,14.816214529395738
-56.0,-52.0,7.0,14.784624524381393
-52.0,-52.0,7.0,14.754311019907954
-48.0,-52.0,7.0,14.724071876122444
-44.0,-52.0,7.0,14.701939781992188
-40.0,-52.0,7.0,14.676233901326704
-36.0,-52.0,7.0,14.655134586266051
-32.0,-52.0,7.0,14.635692362834517
-28.0,-52.0,7.0,14.614235681771136
-24.0,-52.0,7.0,14.599094173364858
-20.0,-52.0,7.0,14.580909876498408
-16.0,-52.0,7.0,14.566525362899233
-12.0,-52.0,7.0,14.5527787649902
-8.0,-52.0,7.0,14.538705695661022
-4.0,-52.0,7.0,14.53109238162824
0.0,-52.0,7.0,14.52845942378108
4.0,-52.0,7.0,14.516517067641136
8.0,-52.0,7.0,14.493343611260142
12.0,-52.0,7.0,14.482559376948181
16.0,-52.0,7.0,14.471258607212926
20.0,-52.0,7.0,14.460465382363239
24.0,-52.0,7.0,14.45400262777287
28.0,-52.0,7.0,14.448295271678125
32.0,-52.0,7.0,14.437998292465966
36.0,-52.0,7.0,14.427287942034845
40.0,-52.0,7.0,14.415249163080924
-60.0,-48.0,7.0,14.871280733265909
-56.0,-48.0,7.0,14.838162194797443
-52.0,-48.0,7.0,14.803682983434658
-48.0,-48.0,7.0,14.76847126897145
-44.0,-48.0,7.0,14.742998316752841
-40.0,-48.0,7.0,14.713571930583665
-36.0,-48.0,7.0,14.690728884079546
-32.0,-48.0,7.0,14.669157980573296
-28.0,-48.0,7.0,14.647158776104545
-24.0,-48.0,7.0,14.628041976123296
-20.0,-48.0,7.0,14.608609337534688
-16.0,-48.0,7.0,14.591664582489262
-12.0,-48.0,7.0,14.578929182736534
-8.0,-48.0,7.0,14.56200287677392
-4.0,-48.0,7.0,14.549163805589716
0.0,-48.0,7.0,14.536196051146932
4.0,-48.0,7.0,14.523860907188665
8.0,-48.0,7.0,14.513149516395142
12.0,-48.0,7.0,14.500041692100767
16.0,-48.0,7.0,14.487347423546051
20.0,-48.0,7.0,14.478191993584403
24.0,-48.0,7.0,14.471606219998408
28.0,-48.0,7.0,14.464994265735369
32.0,-48.0,7.0,14.454553009012898
36.0,-48.0,7.0,14.443580122283949
40.0,-48.0,7.0,14.433499920145739
-60.0,-44.0,7.0,14.93178552237216
-56.0,-44.0,7.0,14.897321386888779
-52.0,-44.0,7.0,14.85774476221534
-48.0,-44.0,7.0,14.821841289717046
-44.0,-44.0,7.0,14.79117371582855
-40.0,-44.0,7.0,14.760967382227983
-36.0,-44.0,7.0,14.733007224876705
-32.0,-44.0,7.0,14.70581296873196
-28.0,-44.0,7.0,14.68293202012216
-24.0,-44.0,7.0,14.660548349226847
-20.0,-44.0,7.0,14.64003252363125
-16.0,-44.0,7.0,14.622208458315624
-12.0,-44.0,7.0,14.603636435039915
-8.0,-44.0,7.0,14.58750657238125
-4.0,-44.0,7.0,14.574625391986023
0.0,-44.0,7.0,14.561496638014575
4.0,-44.0,7.0,14.546879012508779
8.0,-44.0,7.0,14.533229181993978
12.0,-44.0,7.0,14.521496953392102
16.0,-44.0,7.0,14.508717885321648
20.0,-44.0,7.0,14.49592029747858
24.0,-44.0,7.0,14.508054182154034
28.0,-44.0,7.0,14.503022488175569
32.0,-44.0,7.0,14.488999630172387
36.0,-44.0,7.0,14.460866632667074
40.0,-44.0,7.0,14.451506959176193
-60.0,-40.0,7.0,15.01386174331051
-56.0,-40.0,7.0,14.966220149270454
-52.0,-40.0,7.0,14.923047697990341
-48.0,-40.0,7.0,14.881487494158522
-44.0,-40.0,7.0,14.84440258784034
-40.0,-40.0,7.0,14.810585519545313
-36.0,-40.0,7.0,14.779683655233807
-32.0,-40.0,7.0,14.747344408721592
-28.0,-40.0,7.0,14.726278688284374
-24.0,-40.0,7.0,14.69776643322713
-20.0,-40.0,7.0,14.676246901149005
-16.0,-40.0,7.0,14.656793480932812
-12.0,-40.0,7.0,14.635616420387926
-8.0,-40.0,7.0,14.618996643166193
-4.0,-40.0,7.0,14.601999322407954
0.0,-40.0,7.0,14.587317885638779
4.0,-40.0,7.0,14.57283202417054
8.0,-40.0,7.0,14.559070840171648
12.0,-40.0,7.0,14.546040846426989
16.0,-40.0,7.0,14.531843815930653
20.0,-40.0,7.0,14.531854641842756
24.0,-40.0,7.0,14.525713003666306
28.0,-40.0,7.0,14.501555493024375
32.0,-40.0,7.0,14.512882913857897
36.0,-40.0,7.0,14.493324020226819
40.0,-40.0,7.0,14.480615498205568
-60.0,-36.0,7.0,15.093605506771022
-56.0,-36.0,7.0,15.03732768214034
-52.0,-36.0,7.0,14.991843792820738
-48.0,-36.0,7.0,14.94998975777912
-44.0,-36.0,7.0,14.90447730366946
-40.0,-36.0,7.0,14.866863529106535
-36.0,-36.0,7.0,14.82961937913537
-32.0,-36.0,7.0,14.797866565633665
-28.0,-36.0,7.0,14.772164906334375
-24.0,-36.0,7.0,14.740281130578976
-20.0,-36.0,7.0,14.714802299399148
-16.0,-36.0,7.0,14.692846450370597
-12.0,-36.0,7.0,14.669872494012926
-8.0,-36.0,7.0,14.650855629940766
-4.0,-36.0,7.0,14.632421396903409
0.0,-36.0,7.0,14.616203402141052
4.0,-36.0,7.0,14.599820580365057
8.0,-36.0,7.0,14.58567519542429
12.0,-36.0,7.0,14.57207202344233
16.0,-36.0,7.0,14.557046015972755
20.0,-36.0,7.0,14.556966185319574
24.0,-36.0,7.0,14.54543818609358
28.0,-36.0,7.0,14.523106330175057
36.0,-36.0,7.0,14.509225264989489
40.0,-36.0,7.0,14.501025288725653
-60.0,-32.0,7.0,15.184163713488637
-56.0,-32.0,7.0,15.126732571559232
-52.0,-32.0,7.0,15.075223849033522
-48.0,-32.0,7.0,15.022564052037785
-44.0,-32.0,7.0,14.974761380156535
-40.0,-32.0,7.0,14.936166385167045
-36.0,-32.0,7.0,14.893119496330113
-32.0,-32.0,7.0,14.851637551075141
-28.0,-32.0,7.0,14.819898913665625
-24.0,-32.0,7.0,14.787946761252558
-20.0,-32.0,7.0,14.760167540394603
-16.0,-32.0,7.0,14.730652891637499
-12.0,-32.0,7.0,14.707842788801562
-8.0,-32.0,7.0,14.687048056428836
-4.0,-32.0,7.0,14.666812572668182
0.0,-32.0,7.0,14.650191193818609
4.0,-32.0,7.0,14.630480728910937
8.0,-32.0,7.0,14.614748019358522
12.0,-32.0,7.0,14.601975104948437
16.0,-32.0,7.0,14.583624194373153
20.0,-32.0,7.0,14.581814455462073
24.0,-32.0,7.0,14.388008415363664
28.0,-32.0,7.0,14.545918152908381
32.0,-32.0,7.0,14.533059680612812
36.0,-32.0,7.0,14.52910219210429
40.0,-32.0,7.0,14.524845088736932
-60.0,-28.0,7.0,15.275447868353693
-56.0,-28.0,7.0,15.215361966062359
-52.0,-28.0,7.0,15.161507435132954
-48.0,-28.0,7.0,15.104474899141762
-44.0,-28.0,7.0,15.056232030928268
-40.0,-28.0,7.0,15.006438426650426
-36.0,-28.0,7.0,14.95679344057287
-32.0,-28.0,7.0,14.91750609001321
-28.0,-28.0,7.0,14.87865481622699
-24.0,-28.0,7.0,14.841379886141192
-20.0,-28.0,7.0,14.811595036928125
-16.0,-28.0,7.0,14.7779819696973
-12.0,-28.0,7.0,14.754478129293181
-8.0,-28.0,7.0,14.727734450389205
-4.0,-28.0,7.0,14.70359017711037
0.0,-28.0,7.0,14.683872658437501
4.0,-28.0,7.0,14.662974222476137
8.0,-28.0,7.0,14.6463256143652
12.0,-28.0,7.0,14.630848092435654
16.0,-28.0,7.0,14.612710394037641
20.0,-28.0,7.0,14.60451575411534
24.0,-28.0,7.0,14.593245314450852
28.0,-28.0,7.0,14.577826128049859
32.0,-28.0,7.0,14.566462498150141
36.0,-28.0,7.0,14.559080987275
40.0,-28.0,7.0,14.549949829329119
-60.0,-24.0,7.0,15.345772253517188
-56.0,-24.0,7.0,15.305502512662216
-52.0,-24.0,7.0,15.258023523665766
-48.0,-24.0,7.0,15.19637118363409
-44.0,-24.0,7.0,15.142234028858523
-40.0,-24.0,7.0,15.083439527139488
-36.0,-24.0,7.0,15.038374924773011
-32.0,-24.0,7.0,14.991101909062643
-28.0,-24.0,7.0,14.946223840054829
-24.0,-24.0,7.0,14.902081650655255
-20.0,-24.0,7.0,14.864953178954261
-16.0,-24.0,7.0,14.831981732210512
-12.0,-24.0,7.0,14.801969579787357
-8.0,-24.0,7.0,14.772326232091336
-4.0,-24.0,7.0,14.746885211593323
0.0,-24.0,7.0,14.722491467217898
4.0,-24.0,7.0,14.70285877777841
8.0,-24.0,7.0,14.681687562179546
12.0,-24.0,7.0,14.66201221272713
16.0,-24.0,7.0,14.644590883511931
20.0,-24.0,7.0,14.627948979821733
24.0,-24.0,7.0,14.616555811487357
28.0,-24.0,7.0,14.605413056316051
32.0,-24.0,7.0,14.597691077732103
36.0,-24.0,7.0,14.592152862375569
40.0,-24.0,7.0,14.577814989083096
-60.0,-20.0,7.0,15.36508521181463
-56.0,-20.0,7.0,15.365428409357671
-52.0,-20.0,7.0,15.330940417969035
-48.0,-20.0,7.0,15.287533538739204
-44.0,-20.0,7.0,15.237046373180966
-40.0,-20.0,7.0,15.173528332254687
-36.0,-20.0,7.0,15.12699700914787
-32.0,-20.0,7.0,15.06834554210966
-28.0,-20.0,7.0,15.020813517829403
-24.0,-20.0,7.0,14.978679689715909
-20.0,-20.0,7.0,14.93120067856591
-16.0,-20.0,7.0,14.893644975026563
-12.0,-20.0,7.0,14.85684626932997
-8.0,-20.0,7.0,14.82592870522983
-4.0,-20.0,7.0,14.798399737610369
0.0,-20.0,7.0,14.76721632373196
4.0,-20.0,7.0,14.745206012051705
8.0,-20.0,7.0,14.720522599752131
12.0,-20.0,7.0,14.70059873680213
16.0,-20.0,7.0,14.681398985893466
20.0,-20.0,7.0,14.66034215498551
24.0,-20.0,7.0,14.642229452023296
28.0,-20.0,7.0,14.636487019325994
32.0,-20.0,7.0,14.571905094443323
36.0,-20.0,7.0,14.600251993342614
40.0,-20.0,7.0,14.586314881277842
-60.0,-16.0,7.0,15.227925466948154
-56.0,-16.0,7.0,15.345206835186932
-52.0,-16.0,7.0,15.368750893191761
-48.0,-16.0,7.0,15.355690991266194
-44.0,-16.0,7.0,15.321524988641762
-40.0,-16.0,7.0,15.266436288124432
-36.0,-16.0,7.0,15.21937479378125
-32.0,-16.0,7.0,15.163460567078552
-28.0,-16.0,7.0,15.106170964340057
-24.0,-16.0,7.0,15.06073331436804
-20.0,-16.0,7.0,15.008356003203124
-16.0,-16.0,7.0,14.959044535588495
-12.0,-16.0,7.0,14.921224782321733
-8.0,-16.0,7.0,14.883899277767613
-4.0,-16.0,7.0,14.853945365955397
0.0,-16.0,7.0,14.81684790383267
4.0,-16.0,7.0,14.793362921096875
8.0,-16.0,7.0,14.76763173615909
12.0,-16.0,7.0,14.742049720230824
16.0,-16.0,7.0,14.729194491085654
20.0,-16.0,7.0,14.706536795085938
24.0,-16.0,7.0,14.689958382722017
28.0,-16.0,7.0,14.667546081705966
32.0,-16.0,7.0,14.660423955840058
36.0,-16.0,7.0,14.631696356953835
40.0,-16.0,7.0,14.614876241290625
-60.0,-12.0,7.0,16.676486099844176
-56.0,-12.0,7.0,15.181907369590057
-52.0,-12.0,7.0,15.29692720536946
-48.0,-12.0,7.0,15.352975142917614
-44.0,-12.0,7.0,15.363343308066618
-40.0,-12.0,7.0,15.342966706728834
-36.0,-12.0,7.0,15.30370147284659
-32.0,-12.0,7.0,15.2532807658223
-28.0,-12.0,7.0,15.19866698239034
-24.0,-12.0,7.0,15.141867963347442
-20.0,-12.0,7.0,15.095966634889773
-16.0,-12.0,7.0,15.045988857959376
-12.0,-12.0,7.0,14.997114818063352
-8.0,-12.0,7.0,14.953752978780397
