x,y,z,D_020,D_040,D_260,D_280,D_300,D_320,D_340,D_360
562,0,-56,5,9.624736363636363e-05,2.1596227272727274e-05,4.665827272727273e-05,8.695549999999999e-05,0.00012281558181818182,0.0001572940909090909,0.0001730959090909091,0.00013583336363636364
563,4,-56,5,9.398831818181818e-05,2.0278772727272727e-05,4.3771499999999986e-05,7.808695454545454e-05,0.00011717710909090906,0.00015593090909090908,0.00017345772727272725,0.0001342261818181818
564,8,-56,5,9.008540909090907e-05,1.8003363636363632e-05,4.385045454545454e-05,7.926122727272726e-05,0.00011760859090909092,0.0001524109090909091,0.00016753909090909088,0.00012698145454545455
565,12,-56,5,8.700804545454545e-05,1.668863636363636e-05,4.3686636363636355e-05,8.192295454545453e-05,0.00011825653636363635,0.00015143363636363634,0.0001645381818181818,0.00012307686363636364
566,16,-56,5,8.428918181818181e-05,1.516322727272727e-05,4.308654545454546e-05,8.34885e-05,0.0001170520909090909,0.0001499522727272727,0.00016281136363636363,0.0001191840909090909
567,20,-56,5,8.310022727272726e-05,1.3163418181818181e-05,4.298777272727272e-05,8.239036363636363e-05,0.00011678590909090909,0.00014943863636363632,0.00016084727272727272,0.00011572586363636364
568,24,-56,5,8.271213636363636e-05,1.1571095454545454e-05,4.21990909090909e-05,8.27750909090909e-05,0.00011692186363636362,0.0001495968181818182,0.00015746636363636363,0.000113828
569,28,-56,5,8.05495e-05,8.928731818181817e-06,4.1434954545454544e-05,8.30010909090909e-05,0.00011690659090909091,0.0001487440909090909,0.000154265,0.00011632381818181817
570,32,-56,5,7.617104545454545e-05,6.036559090909091e-06,4.0709545454545456e-05,8.179363636363635e-05,0.00011618143636363636,0.00014816454545454544,0.00014761181818181816,0.00012020195454545454
571,36,-56,5,7.161331818181817e-05,4.563313636363636e-06,4.072304545454545e-05,8.192381818181818e-05,0.00011597119090909091,0.00014505409090909092,0.00014280090909090908,0.00012013245454545455
572,40,-56,5,6.70235e-05,4.17035e-06,4.021790909090909e-05,8.217431818181818e-05,0.00011500731818181816,0.00014063499999999998,0.00013854954545454543,0.00011744186363636364
573,-60,-52,5,0.00015496545454545452,7.786968181818182e-05,8.52255e-05,0.0001257205909090909,0.000159759,0.00021693318181818179,0.00025194,0.00022436772727272726
574,-56,-52,5,0.0001480890909090909,7.212045454545453e-05,8.306195454545454e-05,0.00012278540909090908,0.00015565009090909087,0.00021271272727272728,0.0002459222727272727,0.00021431090909090908
575,-52,-52,5,0.00014167136363636362,6.639586363636363e-05,7.926831818181817e-05,0.00012002831818181818,0.00015565718181818184,0.00020609181818181816,0.00024046227272727272,0.00020510363636363636
576,-48,-52,5,0.0001370290909090909,6.142581818181818e-05,7.574522727272728e-05,0.0001155504090909091,0.0001518169090909091,0.0001999672727272727,0.00023246999999999995,0.00019677181818181818
577,-44,-52,5,0.0001331617727272727,5.655677272727272e-05,7.400681818181818e-05,0.00011318622727272726,0.0001499479090909091,0.00019664636363636364,0.00022763181818181814,0.00018927318181818182
578,-40,-52,5,0.0001280545909090909,5.23465909090909e-05,7.085254545454544e-05,0.00011095845454545453,0.00014643299999999999,0.00019167045454545454,0.00022085181818181818,0.000182515
579,-36,-52,5,0.0001245047727272727,4.847645454545454e-05,6.789731818181818e-05,0.00010813631818181817,0.0001446709090909091,0.0001865309090909091,0.0002162245454545454,0.00017636590909090907
580,-32,-52,5,0.0001202890909090909,4.472722727272727e-05,6.64576818181818e-05,0.00010617472727272727,0.00014141481818181817,0.0001837009090909091,0.00021153999999999997,0.0001706890909090909
581,-28,-52,5,0.00011647159090909092,4.030122727272727e-05,6.378181818181819e-05,0.00010430381818181818,0.00013972581818181816,0.00017905409090909088,0.00020456681818181816,0.00016536818181818181
582,-24,-52,5,0.00011491936363636362,3.729890909090909e-05,6.155759090909091e-05,0.00010250340909090906,0.00013667672727272725,0.00017649454545454543,0.00019983636363636364,0.00016032545454545453
583,-20,-52,5,0.000111512,3.475318181818181e-05,5.910868181818182e-05,9.937895454545454e-05,0.00013503861818181813,0.00017231590909090906,0.00019382727272727274,0.00015553363636363634
584,-16,-52,5,0.00010905913636363635,3.234172727272727e-05,5.7858636363636354e-05,9.772568181818182e-05,0.00013216557272727273,0.00016842954545454543,0.00018937772727272724,0.00015100772727272727
585,-12,-52,5,0.00010581213636363635,3.033195454545454e-05,5.5486454545454536e-05,9.610245454545452e-05,0.00013059381818181817,0.00016635045454545453,0.00018527454545454544,0.00014680636363636362
586,-8,-52,5,0.00010357090909090906,2.849322727272727e-05,5.318145454545454e-05,9.336295454545455e-05,0.00012803247272727273,0.00016302545454545454,0.00018010909090909093,0.0001430004545454545
587,-4,-52,5,0.0001011011818181818,2.6514863636363634e-05,5.2224090909090904e-05,9.222740909090908e-05,0.00012683102727272725,0.0001605431818181818,0.0001774581818181818,0.00013967681818181815
588,0,-52,5,9.804686363636364e-05,2.4525318181818176e-05,5.0549272727272725e-05,9.144336363636364e-05,0.00012518664545454545,0.00015947045454545451,0.00017450727272727272,0.00013682181818181816
589,4,-52,5,9.508827272727273e-05,2.2007681818181817e-05,4.921740909090909e-05,9.013863636363636e-05,0.00012474335454545457,0.00015794045454545452,0.00017336863636363634,0.0001331361818181818
590,8,-52,5,9.266045454545454e-05,1.9401499999999997e-05,4.8936045454545456e-05,8.97210909090909e-05,0.00012363466363636362,0.00015635545454545453,0.00017172409090909094,0.00012971790909090906
591,12,-52,5,9.041827272727273e-05,1.7600181818181815e-05,4.780486363636363e-05,8.971049999999997e-05,0.0001229434636363636,0.0001557481818181818,0.00016884545454545454,0.00012609736363636362
592,16,-52,5,8.745949999999998e-05,1.656072727272727e-05,4.685695454545454e-05,8.942363636363635e-05,0.00012179168181818179,0.00015443363636363636,0.00016708545454545453,0.00012239013636363634
593,20,-52,5,8.539249999999998e-05,1.4623227272727272e-05,4.589099999999999e-05,8.822249999999999e-05,0.00012157726363636361,0.00015446818181818182,0.0001640490909090909,0.00011890981818181818
594,24,-52,5,8.481745454545452e-05,1.3200409090909091e-05,4.598781818181817e-05,8.822109090909089e-05,0.00012104768181818178,0.00015390681818181815,0.0001621668181818182,0.00011688886363636363
595,28,-52,5,8.445695454545453e-05,1.1100563636363635e-05,4.4988545454545446e-05,8.829263636363635e-05,0.0001211899909090909,0.00015303,0.00015877863636363634,0.00011951977272727273
596,32,-52,5,8.052318181818182e-05,7.642322727272726e-06,4.4025954545454546e-05,8.70916818181818e-05,0.00012037322727272724,0.00015184227272727272,0.00015091318181818182,0.0001237805909090909
597,36,-52,5,7.411513636363636e-05,4.789754545454545e-06,4.410845454545454e-05,8.696077272727272e-05,0.00011975593636363638,0.00014660772727272727,0.00014537545454545452,0.00012396013636363636
598,40,-52,5,6.856377272727273e-05,4.235809090909091e-06,4.33280909090909e-05,8.678436363636362e-05,0.00011863546363636365,0.00014157181818181814,0.000140835,0.00012218977272727272
599,-60,-48,5,0.00016239272727272726,8.697777272727273e-05,9.260486363636365e-05,0.00013632631818181817,0.00017328436363636362,0.00022824590909090907,0.0002642822727272727,0.00023560409090909087
600,-56,-48,5,0.00015662318181818182,8.056813636363636e-05,9.015781818181817e-05,0.0001328953181818182,0.00016830163636363633,0.00022362272727272727,0.0002578990909090909,0.000224755
601,-52,-48,5,0.00014950863636363634,7.412099999999999e-05,8.593827272727273e-05,0.00012966572727272726,0.00016578572727272728,0.00021630272727272726,0.00025257681818181816,0.00021480045454545454
602,-48,-48,5,0.0001448863636363636,6.639377272727273e-05,8.2024e-05,0.00012454136363636363,0.0001612480909090909,0.00020951772727272728,0.00024375681818181814,0.00020578681818181815
603,-44,-48,5,0.00014006590909090909,6.105254545454545e-05,8.006013636363635e-05,0.00012179313636363634,0.00015891518181818183,0.00020580318181818177,0.00023844136363636358,0.00019768045454545452
604,-40,-48,5,0.00013437404545454547,5.644590909090909e-05,7.657004545454545e-05,0.00011920663636363636,0.0001547634545454545,0.00019971727272727273,0.00023037954545454542,0.00019038499999999997
605,-36,-48,5,0.00013043327272727273,5.221545454545454e-05,7.371977272727272e-05,0.00011496654545454543,0.00015257890909090905,0.00019636045454545452,0.0002252631818181818,0.00018376363636363633
606,-32,-48,5,0.00012715790909090908,4.8118681818181825e-05,7.062527272727273e-05,0.000112722,0.00014875854545454544,0.00019088818181818183,0.00022073863636363637,0.00017766681818181818
607,-28,-48,5,0.0001228145909090909,4.459454545454546e-05,6.909295454545453e-05,0.00011058331818181817,0.000146697,0.00018578090909090905,0.00021308681818181817,0.00017196954545454544
608,-24,-48,5,0.00011985877272727272,4.1194590909090904e-05,6.628140909090908e-05,0.00010698195454545453,0.00014315890909090908,0.00018339590909090907,0.0002079481818181818,0.0001665831818181818
609,-20,-48,5,0.00011615713636363636,3.830090909090909e-05,6.360281818181816e-05,0.00010591795454545454,0.00014120536363636366,0.00017883,0.00020069454545454542,0.00016147090909090906
610,-16,-48,5,0.00011266868181818181,3.5555272727272726e-05,6.224940909090908e-05,0.0001040419090909091,0.00013791845454545453,0.00017458499999999997,0.00019596,0.00015663681818181818
611,-12,-48,5,0.00011121268181818181,3.329881818181818e-05,5.973377272727272e-05,0.0001022360909090909,0.00013608572727272727,0.00017234636363636365,0.00019219272727272728,0.0001521222727272727
612,-8,-48,5,0.00010778227272727272,3.132322727272727e-05,5.733731818181818e-05,9.916854545454545e-05,0.00013311796363636364,0.0001686809090909091,0.00018654136363636362,0.00014796954545454546
613,-4,-48,5,0.00010439572727272726,2.9362318181818178e-05,5.6264499999999996e-05,9.768804545454546e-05,0.0001315875,0.0001654772727272727,0.00018357545454545453,0.0001441990909090909
614,0,-48,5,0.00010183222727272726,2.6767318181818176e-05,5.45135e-05,9.648354545454544e-05,0.00012931145454545453,0.00016418954545454543,0.0001797940909090909,0.00014075318181818182
615,4,-48,5,9.952704545454545e-05,2.4347545454545456e-05,5.2825818181818184e-05,9.443754545454544e-05,0.00012840856363636362,0.00016203136363636362,0.00017811818181818183,0.00013659545454545454
616,8,-48,5,9.69564090909091e-05,2.125981818181818e-05,5.235390909090909e-05,9.390895454545456e-05,0.00012698124545454547,0.00016138272727272724,0.00017658,0.00013322563636363635
617,12,-48,5,9.362318181818182e-05,1.849031818181818e-05,5.123272727272727e-05,9.356727272727273e-05,0.00012644405454545452,0.00016034772727272726,0.0001736331818181818,0.00012972554545454546
618,16,-48,5,8.992309090909091e-05,1.730359090909091e-05,5.0362454545454536e-05,9.2383e-05,0.00012545492727272727,0.00015918818181818182,0.0001719572727272727,0.00012610263636363638
619,20,-48,5,8.827504545454543e-05,1.664181818181818e-05,4.961995454545454e-05,9.247336363636362e-05,0.00012648100909090905,0.00015955272727272726,0.00016896454545454545,0.0001225601818181818
620,24,-48,5,8.84425909090909e-05,1.5297181818181817e-05,4.9738863636363634e-05,9.284640909090908e-05,0.00012641604545454545,0.0001592522727272727,0.00016707227272727275,0.00012078513636363636
621,28,-48,5,8.720022727272728e-05,1.4536499999999997e-05,4.904622727272727e-05,9.340168181818182e-05,0.00012665154545454547,0.00015784909090909088,0.0001621613636363636,0.0001230576818181818
622,32,-48,5,8.395404545454544e-05,1.0613718181818179e-05,4.8167136363636354e-05,9.216136363636363e-05,0.00012507749999999998,0.00015435136363636364,0.00015453181818181816,0.00012739877272727271
623,36,-48,5,7.768140909090909e-05,7.3265772727272735e-06,4.808395454545455e-05,9.178318181818182e-05,0.0001230255,0.00014822545454545454,0.00015011454545454546,0.00012724095454545454
624,40,-48,5,7.218740909090909e-05,4.860799999999999e-06,4.705049999999999e-05,9.116495454545454e-05,0.00012043213636363637,0.00014475681818181815,0.00014542227272727274,0.00012637113636363635
625,-60,-44,5,0.000172505,9.432581818181817e-05,0.00010066318181818179,0.00014649,0.00018554072727272722,0.00024012000000000003,0.00027889090909090906,0.00024799545454545454
626,-56,-44,5,0.00016679181818181815,8.73865909090909e-05,9.79046818181818e-05,0.00014419227272727272,0.00018203290909090907,0.00023507045454545454,0.00027192954545454543,0.000236315
627,-52,-44,5,0.0001606859090909091,8.03625e-05,9.320272727272728e-05,0.0001404363636363636,0.00017885154545454544,0.00022694227272727267,0.00026176363636363635,0.0002255540909090909
628,-48,-44,5,0.0001531840909090909,7.4266e-05,8.941749999999998e-05,0.00013458586363636362,0.00017336890909090902,0.00022314999999999998,0.00025573090909090907,0.0002157890909090909
629,-44,-44,5,0.00014782454545454545,6.858209090909091e-05,8.533004545454545e-05,0.00013137895454545453,0.0001703983636363636,0.00021586272727272724,0.00025049454545454544,0.00020700454545454546
630,-40,-44,5,0.0001433559090909091,6.298209090909091e-05,8.326286363636363e-05,0.00012835745454545453,0.00016538972727272726,0.0002090581818181818,0.00024158,0.00019910636363636362
631,-36,-44,5,0.00013745863636363634,5.817363636363636e-05,7.961613636363636e-05,0.00012352418181818179,0.0001626379090909091,0.00020529454545454545,0.00023595272727272722,0.00019195227272727269
632,-32,-44,5,0.00013342295454545452,5.3501954545454535e-05,7.620090909090909e-05,0.00012091749999999998,0.00015807572727272726,0.00019923045454545453,0.0002274454545454545,0.000185385
633,-28,-44,5,0.0001285945909090909,4.951081818181818e-05,7.448368181818181e-05,0.00011844377272727272,0.00015553336363636363,0.00019360909090909088,0.0002218313636363636,0.0001792690909090909
634,-24,-44,5,0.00012424454545454543,4.565104545454545e-05,7.139390909090908e-05,0.00011437563636363635,0.00015137481818181816,0.00019056272727272723,0.00021697909090909092,0.00017350499999999996
635,-20,-44,5,0.00012254627272727272,4.1136090909090904e-05,6.847422727272727e-05,0.00011219527272727271,0.00014903072727272726,0.00018561181818181816,0.00020908090909090908,0.00016804499999999997
636,-16,-44,5,0.0001187125909090909,3.8282227272727267e-05,6.701454545454546e-05,0.00011011218181818181,0.0001452452727272727,0.00018299727272727274,0.00020400454545454544,0.00016288545454545454
637,-12,-44,5,0.00011508104545454545,3.559304545454546e-05,6.466418181818181e-05,0.00010813436363636363,0.00014311881818181816,0.00017916,0.00019727181818181817,0.0001580509090909091
638,-8,-44,5,0.00011244227272727272,3.340704545454545e-05,6.2105e-05,0.000104805,0.00013975336363636364,0.00017522136363636362,0.0001934372727272727,0.0001535590909090909
639,-4,-44,5,0.00010889340909090907,3.134954545454545e-05,6.092504545454546e-05,0.00010392477272727273,0.00013796563636363636,0.0001734040909090909,0.00019055045454545455,0.00014940499999999997
640,0,-44,5,0.00010729404545454545,2.9589363636363636e-05,5.872349999999999e-05,0.00010245649999999999,0.0001352387727272727,0.0001702790909090909,0.00018617454545454546,0.00014553954545454544
641,4,-44,5,0.00010363649999999999,2.7578136363636365e-05,5.678718181818182e-05,9.991081818181818e-05,0.0001339941272727273,0.00016766590909090908,0.00018413045454545454,0.0001409345454545454
642,8,-44,5,0.00010007099999999997,2.5137636363636364e-05,5.513395454545454e-05,9.905345454545453e-05,0.00013207573636363638,0.00016678500000000002,0.00018074590909090908,0.00013738363636363636
643,12,-44,5,9.729427272727273e-05,2.1467090909090907e-05,5.472286363636363e-05,9.848968181818181e-05,0.00013139372727272725,0.00016491727272727272,0.0001789563636363636,0.00013386222727272725
644,16,-44,5,9.461309090909091e-05,1.8494136363636365e-05,5.3600499999999996e-05,9.708281818181817e-05,0.00013037795454545455,0.00016363499999999997,0.00017722636363636364,0.00013026045454545454
645,20,-44,5,9.10930909090909e-05,1.7978909090909088e-05,5.2820363636363634e-05,9.739563636363636e-05,0.0001306892181818182,0.0001640481818181818,0.00017410227272727269,0.0001266327272727273
646,24,-44,5,9.329063636363638e-05,1.7686772727272726e-05,5.3207499999999995e-05,9.823068181818182e-05,0.00013095365454545452,0.0001639672727272727,0.0001727990909090909,0.00012648131818181817
647,28,-44,5,9.127240909090907e-05,1.6610954545454545e-05,5.247754545454545e-05,9.733263636363636e-05,0.00013135129090909088,0.00016198636363636362,0.00016507318181818183,0.00012817831818181816
648,32,-44,5,8.7593e-05,1.2474545454545452e-05,5.159404545454545e-05,9.697968181818182e-05,0.00012859840909090907,0.00015561045454545453,0.000159475,0.00013209204545454545
649,36,-44,5,8.267631818181818e-05,9.240622727272727e-06,5.1377909090909084e-05,9.589740909090908e-05,0.0001239180818181818,0.00015101,0.0001551781818181818,0.00013030431818181816
650,40,-44,5,7.63265e-05,6.566550000000001e-06,5.0352636363636355e-05,9.463849999999999e-05,0.00012106472727272729,0.00014874,0.00015086545454545453,0.00012920804545454544
651,-60,-40,5,0.0001865840909090909,0.00010565822727272726,0.00011032654545454544,0.00015939045454545453,0.0002012031818181818,0.00025790454545454545,0.0002941827272727272,0.00026509999999999994
652,-56,-40,5,0.00017750590909090908,9.799813636363636e-05,0.000104779,0.0001549590909090909,0.00019446136363636364,0.00024838909090909087,0.00028750499999999997,0.00025243272727272726
653,-52,-40,5,0.00017083681818181817,9.014131818181816e-05,0.0001018935909090909,0.00015073681818181817,0.00019069936363636365,0.00023938363636363631,0.0002763613636363636,0.00024063090909090906
654,-48,-40,5,0.00016252772727272727,8.3321e-05,9.697127272727272e-05,0.00014420818181818182,0.00018436881818181813,0.0002343681818181818,0.0002697422727272727,0.0002298522727272727
655,-44,-40,5,0.00015714318181818182,7.692063636363635e-05,9.24090909090909e-05,0.00014056590909090907,0.0001808274545454545,0.0002262809090909091,0.00025963772727272724,0.00022012772727272726
656,-40,-40,5,0.00015158272727272727,6.828759090909091e-05,9.008136363636362e-05,0.00013855681818181816,0.00017503745454545454,0.0002187422727272727,0.0002534072727272727,0.00021137999999999994
657,-36,-40,5,0.00014497363636363636,6.30095909090909e-05,8.60285e-05,0.00013304427272727273,0.00017177972727272725,0.00021512954545454546,0.00024789045454545457,0.0002034668181818182
658,-32,-40,5,0.00013905954545454543,5.78581818181818e-05,8.225040909090908e-05,0.00013002195454545453,0.00016654663636363635,0.00020844318181818182,0.00023849227272727268,0.00019622272727272725
659,-28,-40,5,0.00013669454545454544,5.347163636363635e-05,8.033954545454545e-05,0.00012716677272727272,0.00016358209090909092,0.00020482863636363637,0.0002323422727272727,0.00018950045454545452
660,-24,-40,5,0.00013169577272727272,4.922954545454545e-05,7.73761818181818e-05,0.00012256404545454546,0.00015886527272727274,0.00019899863636363633,0.0002234322727272727,0.00018318681818181817
661,-20,-40,5,0.00012835945454545453,4.5618500000000004e-05,7.415899999999999e-05,0.00012007540909090908,0.00015618245454545454,0.00019363363636363634,0.00021764636363636358,0.0001772195454545454
662,-16,-40,5,0.00012416518181818182,4.233077272727272e-05,7.255536363636363e-05,0.00011771772727272727,0.00015194972727272728,0.00019086090909090908,0.00021292000000000001,0.00017157954545454545
663,-12,-40,5,0.00012025540909090905,3.9173045454545454e-05,6.963363636363636e-05,0.00011549577272727273,0.00014956063636363634,0.00018619363636363637,0.00020561681818181819,0.00016627636363636362
664,-8,-40,5,0.00011868749999999998,3.654013636363636e-05,6.689518181818181e-05,0.00011180186363636362,0.0001458327272727273,0.00018193090909090907,0.00020146772727272727,0.00016131
665,-4,-40,5,0.00011490577272727272,3.411968181818182e-05,6.435131818181818e-05,0.00010995418181818182,0.00014381563636363636,0.00017993772727272725,0.00019596272727272725,0.0001566640909090909
666,0,-40,5,0.00011111918181818181,3.2171818181818175e-05,6.324390909090908e-05,0.00010831331818181816,0.00014072045454545455,0.0001764231818181818,0.00019322999999999996,0.00015229363636363636
667,4,-40,5,0.00010808154545454545,3.0296045454545455e-05,6.109618181818182e-05,0.00010545913636363636,0.00013920381818181816,0.00017400227272727268,0.00019098545454545451,0.00014711590909090907
668,8,-40,5,0.00010532318181818182,2.7592954545454543e-05,5.9207681818181806e-05,0.00010497145454545452,0.00013687663636363634,0.0001728513636363636,0.0001870581818181818,0.00014324454545454544
669,12,-40,5,0.00010157863636363637,2.4539e-05,5.8627272727272724e-05,0.00010409849999999999,0.00013594453636363635,0.0001706040909090909,0.00018491045454545452,0.00013957363636363633
670,16,-40,5,9.863745454545452e-05,2.0430227272727272e-05,5.733099999999999e-05,0.00010234222727272727,0.00013562664545454544,0.00017020727272727272,0.00018119772727272725,0.00013596395454545455
671,20,-40,5,9.440563636363636e-05,1.9007454545454542e-05,5.635259090909091e-05,0.00010259981818181818,0.00013587259090909093,0.00016940363636363636,0.0001791672727272727,0.00013226086363636363
672,24,-40,5,0.00010014613636363635,2.036040909090909e-05,5.7676409090909085e-05,0.00010539472727272727,0.00013885390909090906,0.00017427,0.00018300999999999997,0.00013811681818181817
674,32,-40,5,9.498968181818181e-05,1.874931818181818e-05,5.6015772727272724e-05,0.00010146536363636365,0.000127392,0.0001617804545454545,0.0001663390909090909,0.00013899954545454544
675,36,-40,5,8.525586363636362e-05,1.02445e-05,5.505531818181819e-05,9.939463636363635e-05,0.00012416724545454545,0.00015718181818181817,0.0001594363636363636,0.00013420936363636363
