x,y,z,D_020,D_040,D_260,D_280,D_300,D_320,D_340,D_360
1190,16,-40,7,9.417668181818182e-05,2.074772727272727e-05,5.624204545454545e-05,9.912590909090909e-05,0.00012971293636363638,0.00016199545454545454,0.00017185363636363634,0.0001272370909090909
1191,20,-40,7,9.182472727272726e-05,1.8281863636363633e-05,5.5773500000000004e-05,0.00010098545454545455,0.0001330502181818182,0.0001654040909090909,0.00017435590909090906,0.00012725481818181815
1192,24,-40,7,9.257572727272727e-05,1.6695681818181817e-05,5.652959090909091e-05,0.0001025025909090909,0.0001339094454545454,0.000166195,0.00016986272727272726,0.0001207375
1193,28,-40,7,8.717713636363636e-05,1.4563681818181816e-05,5.493318181818182e-05,0.00010074227272727272,0.00013079732727272724,0.00015736272727272726,0.00015805681818181817,0.00011856622727272728
1194,32,-40,7,9.149040909090908e-05,1.8357681818181816e-05,5.4746772727272727e-05,9.857568181818183e-05,0.000126723,0.00015496090909090907,0.00015886681818181816,0.00012713672727272725
1195,36,-40,7,8.435704545454545e-05,1.0745536363636363e-05,5.398254545454544e-05,9.80805909090909e-05,0.00012349731818181816,0.00015312954545454544,0.00015390954545454544,0.0001288190909090909
1196,40,-40,7,7.925527272727273e-05,9.196545454545454e-06,5.1788954545454546e-05,9.621004545454543e-05,0.00012059465454545453,0.00015057636363636362,0.0001519772727272727,0.00012933063636363636
1197,-60,-36,7,0.0001969172727272727,0.00011916081818181817,0.00012164822727272726,0.00017595363636363636,0.00022060172727272724,0.0002701759090909091,0.00030907363636363636,0.0002807522727272727
1198,-56,-36,7,0.00018592045454545453,0.00011039872727272725,0.00011460231818181817,0.0001698609090909091,0.00021092427272727268,0.00025920545454545453,0.00029472363636363636,0.0002654795454545454
1199,-52,-36,7,0.00017863636363636362,0.00010129072727272726,0.00011096536363636363,0.00016087909090909089,0.0002052130909090909,0.0002479663636363636,0.0002863118181818181,0.0002512972727272727
1200,-48,-36,7,0.00017086454545454545,9.352122727272726e-05,0.00010493359090909088,0.00015571045454545454,0.00019636336363636363,0.00024171681818181817,0.0002790722727272727,0.00023845727272727273
1201,-44,-36,7,0.00016129,8.621831818181818e-05,9.945704545454543e-05,0.0001509131818181818,0.0001912300909090909,0.0002318331818181818,0.00026685590909090903,0.00022702272727272727
1202,-40,-36,7,0.00015261590909090907,7.882459090909091e-05,9.667490909090908e-05,0.00014646499999999997,0.00018346936363636366,0.0002264759090909091,0.00025943636363636363,0.00021688999999999996
1203,-36,-36,7,0.00014664772727272725,7.255040909090909e-05,9.255927272727272e-05,0.00013979499999999999,0.00017899718181818182,0.0002180331818181818,0.00024819590909090904,0.0002078540909090909
1204,-32,-36,7,0.0001417672727272727,6.633004545454545e-05,8.816231818181817e-05,0.00013609195454545453,0.00017228972727272723,0.00021036999999999998,0.0002410631818181818,0.00019967772727272725
1205,-28,-36,7,0.00013697363636363635,6.110231818181819e-05,8.594986363636362e-05,0.0001326445909090909,0.00016843527272727271,0.0002063390909090909,0.00023487999999999995,0.0001921468181818182
1206,-24,-36,7,0.00013133849999999998,5.601290909090908e-05,8.208304545454545e-05,0.0001285956818181818,0.00016265345454545457,0.00019981681818181818,0.00022475772727272725,0.00018510363636363637
1207,-20,-36,7,0.00012642277272727272,5.177786363636363e-05,7.851881818181819e-05,0.00012561913636363633,0.00015934336363636358,0.00019455181818181817,0.0002183422727272727,0.00017845454545454545
1208,-16,-36,7,0.0001246596818181818,4.7972909090909086e-05,7.520859090909091e-05,0.00012284077272727272,0.0001543674545454545,0.00019154818181818178,0.00020967727272727272,0.0001721631818181818
1209,-12,-36,7,0.00012059227272727272,4.298163636363637e-05,7.360195454545452e-05,0.00011841449999999998,0.0001515529090909091,0.00018640954545454542,0.00020460499999999998,0.00016622727272727272
1210,-8,-36,7,0.00011687999999999998,4.0057499999999994e-05,7.066981818181816e-05,0.00011609559090909091,0.00014731663636363633,0.00018387681818181817,0.00020067590909090906,0.0001606472727272727
1211,-4,-36,7,0.00011441959090909091,3.723445454545454e-05,6.796345454545454e-05,0.00011396918181818181,0.00014499,0.00017944954545454545,0.00019465136363636362,0.00015540545454545453
1212,0,-36,7,0.00011097849999999999,3.492627272727272e-05,6.675745454545454e-05,0.00011204381818181819,0.00014148654545454546,0.0001754568181818182,0.00019158272727272727,0.0001504540909090909
1213,4,-36,7,0.00010857568181818183,3.2619999999999996e-05,6.468304545454545e-05,0.000108802,0.00013967427272727274,0.00017365,0.00018690136363636362,0.00014460363636363636
1214,8,-36,7,0.00010585827272727272,3.0477954545454543e-05,6.254813636363635e-05,0.00010738254545454543,0.00013693881818181814,0.00017040681818181815,0.00018439227272727272,0.00014029090909090908
1215,12,-36,7,0.00010208804545454542,2.8041727272727272e-05,6.173881818181818e-05,0.00010622681818181816,0.0001357242818181818,0.00016772363636363634,0.00018201681818181815,0.00013627449999999998
1216,16,-36,7,9.898227272727273e-05,2.4924954545454548e-05,6.003022727272727e-05,0.00010415536363636362,0.00013406195454545452,0.00016701863636363638,0.0001776786363636363,0.00013226572727272727
1217,20,-36,7,9.770445454545452e-05,2.1183499999999995e-05,5.9333772727272715e-05,0.00010580018181818182,0.00013701681818181817,0.00017078590909090906,0.000179775,0.00013256313636363635
1218,24,-36,7,9.507140909090908e-05,1.937754545454545e-05,5.931154545454545e-05,0.00010673559090909089,0.0001377940909090909,0.00017080499999999997,0.0001747740909090909,0.00012647472727272727
1219,28,-36,7,9.026795454545454e-05,1.6340454545454545e-05,5.7529136363636357e-05,0.00010488854545454545,0.00013452654545454543,0.00016259363636363637,0.00016574409090909091,0.00012433304545454542
1221,36,-36,7,8.653272727272727e-05,1.1680063636363635e-05,5.603122727272727e-05,0.00010154099999999998,0.00012421118181818184,0.00016097318181818179,0.00015991454545454545,0.00013167718181818181
1222,40,-36,7,8.382195454545454e-05,9.399231818181817e-06,5.4482e-05,0.00010006309090909089,0.00012308836363636363,0.00015710545454545455,0.00015837272727272725,0.0001340375
1223,-60,-32,7,0.00021306909090909089,0.0001348778636363636,0.0001345396818181818,0.00019337863636363634,0.00023715654545454539,0.00028879272727272724,0.00033086272727272725,0.00029938272727272723
1224,-56,-32,7,0.00020430909090909092,0.00012522227272727273,0.000126398,0.00018682590909090905,0.00022675390909090908,0.000276065,0.00031550590909090905,0.00028340636363636363
1225,-52,-32,7,0.0001927490909090909,0.00011595959090909091,0.00012219313636363633,0.00017679772727272725,0.00022033554545454546,0.0002686854545454545,0.00030633,0.00026816590909090906
1226,-48,-32,7,0.00018155545454545457,0.00010627104545454545,0.00011609831818181817,0.00017082045454545452,0.00021034881818181813,0.00025676590909090905,0.00029745272727272725,0.000254150909090909
1227,-44,-32,7,0.0001734363636363636,9.80239090909091e-05,0.00010965390909090908,0.00016520863636363634,0.00020443636363636362,0.00024651681818181815,0.0002837681818181818,0.0002415622727272727
1228,-40,-32,7,0.00016650772727272727,8.956500000000001e-05,0.00010639404545454544,0.00015997136363636363,0.00019556536363636367,0.00024046636363636364,0.00027631272727272725,0.0002303572727272727
1229,-36,-32,7,0.00015944863636363637,8.239068181818182e-05,0.00010087604545454546,0.00015221090909090906,0.00019039936363636365,0.00023099863636363632,0.0002636363636363636,0.00022034681818181812
1230,-32,-32,7,0.00015114545454545454,7.257499999999999e-05,9.585018181818179e-05,0.00014783090909090908,0.00018273299999999997,0.00022246227272727272,0.00025564045454545456,0.00021129454545454544
1231,-28,-32,7,0.00014387590909090907,6.675040909090908e-05,9.333340909090909e-05,0.000143755,0.0001783006363636363,0.00021801954545454542,0.00024772272727272725,0.000202975
1232,-24,-32,7,0.0001410872727272727,6.145613636363637e-05,8.895663636363635e-05,0.0001375740909090909,0.00017172518181818183,0.0002107604545454545,0.00023638818181818182,0.00019521045454545455
1233,-20,-32,7,0.00013518381818181818,5.6312e-05,8.494713636363636e-05,0.00013415890909090908,0.00016794381818181813,0.00020706954545454543,0.00023018545454545452,0.00018788772727272726
1234,-16,-32,7,0.00013003745454545453,5.206531818181818e-05,8.124949999999999e-05,0.00013097668181818182,0.0001623193636363636,0.00020081090909090905,0.0002205063636363636,0.00018095681818181813
1235,-12,-32,7,0.00012680031818181818,4.795836363636364e-05,7.945836363636364e-05,0.00012601581818181816,0.00015912299999999997,0.00019506772727272725,0.00021488545454545455,0.00017441045454545453
1236,-8,-32,7,0.0001226521818181818,4.456754545454545e-05,7.660113636363636e-05,0.0001244889090909091,0.00015435381818181817,0.00019220863636363637,0.00021006954545454542,0.0001682540909090909
1237,-4,-32,7,0.0001200490909090909,4.1262272727272724e-05,7.356340909090908e-05,0.00012197531818181817,0.0001517064545454545,0.00018788863636363636,0.00020347545454545452,0.00016247999999999998
1238,0,-32,7,0.00011750131818181817,3.8549454545454546e-05,7.217363636363636e-05,0.00011967090909090909,0.0001477401818181818,0.00018332545454545455,0.00020030090909090907,0.000157035
1239,4,-32,7,0.00011380172727272725,3.6138954545454546e-05,6.95300909090909e-05,0.00011592427272727273,0.00014563363636363634,0.00018119772727272728,0.00019495409090909091,0.00015061909090909089
1240,8,-32,7,0.00011103486363636363,3.3749863636363635e-05,6.711568181818181e-05,0.00011411886363636362,0.00014245199999999997,0.00017743999999999998,0.00019198499999999999,0.00014591863636363635
1241,12,-32,7,0.00010833836363636363,3.152659090909091e-05,6.611118181818181e-05,0.00011253572727272728,0.00014091354545454546,0.00017591636363636362,0.00018887863636363636,0.00014165045454545453
1242,16,-32,7,0.00010433995454545454,2.7771136363636358e-05,6.406177272727272e-05,0.00010986040909090908,0.00013966636363636366,0.00017321409090909087,0.00018373181818181816,0.00013765227272727272
1243,20,-32,7,0.0001028075909090909,2.4065045454545456e-05,6.281486363636364e-05,0.00011066727272727272,0.00014197227272727273,0.00017567772727272726,0.00018564545454545454,0.00013824045454545453
1244,24,-32,7,9.703131818181817e-05,2.1666545454545452e-05,6.145136363636363e-05,0.00011066727272727272,0.00014011990909090907,0.00017293999999999998,0.00018564545454545454,0.00013095981818181819
1245,28,-32,7,9.365304545454545e-05,1.8613772727272725e-05,6.040359090909089e-05,0.00010863831818181817,0.00013788272727272724,0.0001693204545454545,0.00017341181818181816,0.00013015659090909087
1246,32,-32,7,9.080481818181819e-05,1.5933545454545454e-05,5.926349999999999e-05,0.00010767786363636364,0.00013507066363636363,0.0001670581818181818,0.00016813409090909087,0.00012927990909090907
1247,36,-32,7,8.960245454545454e-05,1.4224090909090909e-05,5.8825590909090905e-05,0.00010414768181818182,0.00012748794545454543,0.00016893136363636365,0.0001669104545454545,0.0001344198636363636
1248,40,-32,7,8.772822727272727e-05,1.2696927272727273e-05,5.770436363636363e-05,0.00010452231818181817,0.00012993070909090906,0.00016577954545454545,0.00016417772727272725,0.0001372331818181818
1249,-60,-28,7,0.00022860363636363637,0.00015177545454545454,0.00015058363636363635,0.00020781227272727269,0.0002556237272727273,0.00030708454545454547,0.0003521790909090909,0.00031766181818181815
1250,-56,-28,7,0.0002170509090909091,0.00014173499999999998,0.00014144318181818182,0.0002018031818181818,0.00024580800000000003,0.000294605,0.00033790318181818184,0.00030216863636363633
1251,-52,-28,7,0.00020823181818181816,0.00012735722727272726,0.00013659272727272725,0.00019156636363636362,0.00023908390909090904,0.0002868745454545454,0.0003283581818181818,0.0002864754545454545
1252,-48,-28,7,0.00019996772727272726,0.00011683859090909089,0.00012829190909090907,0.00018509454545454542,0.00022816199999999996,0.0002740759090909091,0.00031308363636363634,0.00027154727272727275
1253,-44,-28,7,0.0001909613636363636,0.00010785695454545454,0.000120746,0.0001812881818181818,0.0002214490909090909,0.0002619677272727272,0.0003037677272727272,0.0002578768181818182
1254,-40,-28,7,0.0001795690909090909,9.854618181818182e-05,0.00011694968181818181,0.00017183181818181817,0.0002112973636363636,0.0002553163636363636,0.0002944859090909091,0.0002455659090909091
1255,-36,-28,7,0.00016914818181818178,9.065277272727274e-05,0.00011051277272727271,0.0001663072727272727,0.0002052883636363636,0.00024479863636363633,0.00028022136363636363,0.00023449454545454546
1256,-32,-28,7,0.00016205772727272727,8.262740909090909e-05,0.00010468672727272726,0.0001611381818181818,0.0001963990909090909,0.00023928,0.0002722831818181818,0.00022445772727272724
1257,-28,-28,7,0.00015617863636363635,7.587986363636363e-05,9.939131818181817e-05,0.00015631136363636363,0.000191217,0.00023132181818181816,0.0002590245454545454,0.0002152372727272727
1258,-24,-28,7,0.00014853,6.969677272727273e-05,9.67725e-05,0.00014914181818181815,0.0001835871818181818,0.00022321636363636363,0.0002506345454545454,0.0002066445454545454
1259,-20,-28,7,0.0001435840909090909,6.362968181818183e-05,9.277795454545454e-05,0.00014509272727272727,0.00017917909090909092,0.00021910636363636361,0.00024272090909090906,0.0001985481818181818
1260,-16,-28,7,0.00013760863636363635,5.863749999999998e-05,8.85386818181818e-05,0.00014131999999999998,0.00017268627272727272,0.00021204363636363638,0.00023200954545454547,0.00019087954545454544
1261,-12,-28,7,0.0001355179090909091,5.380963636363635e-05,8.648831818181818e-05,0.00013560831818181817,0.00016898236363636364,0.00020552999999999997,0.0002265290909090909,0.00018362454545454542
1262,-8,-28,7,0.00013062481818181817,4.9864136363636355e-05,8.27855e-05,0.00013246631818181816,0.00016350463636363632,0.00020225,0.00021812909090909087,0.00017679954545454546
1263,-4,-28,7,0.00012624077272727272,4.4640909090909084e-05,7.938118181818181e-05,0.0001295578636363636,0.00016044518181818182,0.0001965409090909091,0.00021370727272727267,0.00017041136363636365
1264,0,-28,7,0.00012348986363636363,4.161586363636364e-05,7.780613636363636e-05,0.00012503336363636362,0.000155883,0.00019374000000000003,0.0002098531818181818,0.00016296454545454544
1265,4,-28,7,0.00011955204545454545,3.890195454545454e-05,7.483163636363636e-05,0.00012266404545454546,0.0001534126363636364,0.00018888136363636362,0.00020380681818181815,0.00015736636363636365
1266,8,-28,7,0.00011687940909090907,3.623359090909091e-05,7.209618181818182e-05,0.00012143659090909091,0.0001496779090909091,0.00018456999999999998,0.0002006363636363636,0.00015221045454545453
1267,12,-28,7,0.00011397654545454544,3.394418181818182e-05,7.088927272727272e-05,0.00011940172727272726,0.0001477581818181818,0.00018344090909090907,0.0001947559090909091,0.00014757136363636363
1268,16,-28,7,0.00010974486363636362,3.1370999999999995e-05,6.874849999999998e-05,0.00011610518181818181,0.00014486781818181816,0.00018012954545454542,0.0001908490909090909,0.00014343136363636363
1269,20,-28,7,0.00010652795454545454,2.8473454545454542e-05,6.702222727272727e-05,0.00011633254545454546,0.0001467267272727273,0.00018198318181818178,0.00019145045454545454,0.00013956136363636363
1270,24,-28,7,0.00010373331818181818,2.5635454545454547e-05,6.47455e-05,0.00011547531818181817,0.0001461853636363636,0.00018191636363636363,0.00018542318181818184,0.00014022454545454543
1271,28,-28,7,9.891536363636364e-05,2.259640909090909e-05,6.424649999999999e-05,0.00011429627272727274,0.00014523681818181817,0.00018022090909090908,0.000181565,0.0001365118181818182
1272,32,-28,7,9.509095454545455e-05,1.8514090909090906e-05,6.379363636363635e-05,0.0001147794090909091,0.00014493600000000002,0.0001791354545454545,0.00017633090909090907,0.00013740181818181816
1273,36,-28,7,9.27086818181818e-05,1.729322727272727e-05,6.257627272727272e-05,0.0001144311818181818,0.00014202545454545455,0.00017661681818181816,0.00017372590909090906,0.0001390940909090909
1274,40,-28,7,9.053727272727272e-05,1.584e-05,6.200895454545453e-05,0.00011253190909090908,0.00014056363636363636,0.00017217772727272723,0.0001714340909090909,0.00013889
1275,-60,-24,7,0.00024137727272727273,0.00016384954545454545,0.00016531636363636363,0.00021943681818181819,0.0002670081818181819,0.0003213731818181818,0.0003669768181818181,0.00033181136363636364
1276,-56,-24,7,0.00023521863636363633,0.00015402272727272725,0.00015701454545454543,0.0002170240909090909,0.00026078645454545455,0.0003159890909090909,0.00035923454545454535,0.0003196304545454545
1277,-52,-24,7,0.00022753318181818183,0.00014410363636363635,0.0001519663636363636,0.00020886272727272724,0.00025500763636363634,0.00030524363636363634,0.0003503913636363636,0.00030509272727272726
1278,-48,-24,7,0.0002159595454545454,0.0001328692727272727,0.00014263227272727272,0.00020261045454545454,0.0002443033636363636,0.00029249545454545454,0.00033576272727272726,0.00029010363636363637
1279,-44,-24,7,0.000203645,0.00012301477272727272,0.00013386172727272724,0.00019604727272727273,0.00023725554545454545,0.0002850022727272727,0.00032588454545454544,0.00027576863636363634
1280,-40,-24,7,0.00019440545454545453,0.00011259009090909092,0.00012585172727272724,0.0001858654545454545,0.00022623572727272723,0.00027276045454545454,0.00031003,0.00026251272727272724
1281,-36,-24,7,0.00018629409090909087,0.00010371009090909089,0.00012185840909090908,0.00017966727272727268,0.00021954463636363633,0.0002613468181818181,0.00030005363636363637,0.0002503954545454545
1282,-32,-24,7,0.00017536545454545452,9.534613636363636e-05,0.00011589513636363635,0.00017378545454545456,0.00020956472727272726,0.000255355909090909,0.0002900486363636363,0.00023931909090909087
1283,-28,-24,7,0.00016800181818181815,8.678059090909091e-05,0.00010962649999999998,0.00017038454545454542,0.00020367872727272725,0.0002454354545454545,0.00027515636363636357,0.0002291131818181818
1284,-24,-24,7,0.00015914636363636363,7.670895454545455e-05,0.00010655268181818181,0.0001621040909090909,0.00019502699999999996,0.0002363590909090909,0.0002669231818181818,0.00021960045454545452
1285,-20,-24,7,0.00015339590909090907,6.98485e-05,0.00010118831818181818,0.00015728954545454543,0.00019000172727272726,0.00023176090909090907,0.0002537663636363636,0.00021063727272727271
1286,-16,-24,7,0.0001485390909090909,6.421009090909091e-05,9.63086818181818e-05,0.0001527963636363636,0.00018263890909090907,0.00022380136363636362,0.00024595818181818177,0.00020213545454545451
1287,-12,-24,7,0.00014219181818181815,5.873749999999999e-05,9.39626818181818e-05,0.00014620454545454545,0.00017842718181818184,0.00022065545454545452,0.00023910590909090906,0.00019407
1288,-8,-24,7,0.00013825772727272726,5.429927272727272e-05,8.97450909090909e-05,0.00014245500000000002,0.0001722313636363636,0.00021352363636363637,0.0002298059090909091,0.0001864663636363636
1289,-4,-24,7,0.00013325681818181817,5.0358227272727264e-05,8.588481818181817e-05,0.0001389772727272727,0.00016875381818181814,0.0002069845454545454,0.0002253031818181818,0.00017936272727272728
1290,0,-24,7,0.000130243,4.651186363636363e-05,8.408713636363635e-05,0.00013377849999999999,0.00016358890909090904,0.0002037463636363636,0.00021801363636363635,0.00017113772727272728
1291,4,-24,7,0.00012733350000000002,4.3383545454545444e-05,8.111145454545453e-05,0.00013091713636363637,0.0001607593636363636,0.00019820863636363636,0.00021415954545454547,0.00016499863636363634
1292,8,-24,7,0.00012312681818181815,4.027077272727273e-05,7.7967e-05,0.0001282804090909091,0.0001564851818181818,0.00019329954545454543,0.0002101481818181818,0.00015933954545454545
1293,12,-24,7,0.00011895940909090907,3.768681818181817e-05,7.506313636363636e-05,0.00012586840909090908,0.00015546790909090909,0.00019114363636363636,0.0002031518181818182,0.00015422863636363636
1294,16,-24,7,0.00011592586363636364,3.491004545454546e-05,7.3754e-05,0.00012212322727272725,0.0001519420909090909,0.00018719454545454545,0.00019898681818181815,0.00014982681818181815
1295,20,-24,7,0.00011277336363636363,3.228095454545455e-05,7.11885909090909e-05,0.00012111731818181817,0.00015025036363636358,0.0001856713636363636,0.00019198409090909088,0.000145995
1296,24,-24,7,0.00010927431818181817,2.7338136363636357e-05,6.946027272727272e-05,0.00012150963636363637,0.0001490053636363636,0.00018739909090909087,0.00019216363636363634,0.00014239681818181818
1297,28,-24,7,0.00010343836363636364,2.4967636363636363e-05,6.900454545454544e-05,0.00011962922727272727,0.00015068863636363635,0.00018634499999999998,0.00018836590909090907,0.0001443118181818182
1298,32,-24,7,0.00010051418181818181,2.349e-05,6.781968181818181e-05,0.00011951895454545451,0.00015001827272727273,0.00018547454545454544,0.00018248181818181816,0.00014746363636363637
1299,36,-24,7,9.955145454545455e-05,2.130181818181818e-05,6.66785909090909e-05,0.00011922068181818179,0.0001480333636363636,0.0001810622727272727,0.0001820881818181818,0.0001490181818181818
1300,40,-24,7,9.606654545454543e-05,1.916972727272727e-05,6.667127272727272e-05,0.00011790618181818181,0.0001462911818181818,0.00017773499999999996,0.00017742227272727273,0.0001452663636363636
1301,-60,-20,7,0.0002442527272727272,0.0001676613636363636,0.00017136136363636364,0.0002151522727272727,0.0002667466363636363,0.0003276236363636363,0.00037809590909090906,0.0003335640909090909
1302,-56,-20,7,0.00024419090909090903,0.0001661463636363636,0.00017065772727272726,0.00022236227272727271,0.00027152263636363627,0.00032751863636363627,0.0003763609090909091,0.00033073272727272726
1303,-52,-20,7,0.00023801499999999998,0.0001594818181818182,0.00016354363636363636,0.00022214454545454543,0.0002698808181818182,0.00032073136363636363,0.00036623818181818183,0.0003210795454545454
1304,-48,-20,7,0.00023115227272727274,0.00014951954545454544,0.00015867136363636363,0.00021853363636363635,0.00026229681818181816,0.0003099222727272727,0.0003577463636363636,0.0003081522727272727
1305,-44,-20,7,0.00022357636363636358,0.0001350675909090909,0.00015041590909090907,0.00021308590909090906,0.0002559501818181818,0.0003028981818181818,0.00034806818181818176,0.0002943481818181818
1306,-40,-20,7,0.0002113631818181818,0.00012403690909090908,0.0001411390909090909,0.00020310545454545453,0.0002448452727272727,0.00029057681818181816,0.0003327104545454545,0.00028077863636363635
1307,-36,-20,7,0.00020200136363636363,0.00011449463636363635,0.00013642772727272726,0.00019641272727272726,0.00023765890909090913,0.00028506090909090906,0.0003220504545454545,0.0002679031818181818
1308,-32,-20,7,0.00018997863636363634,0.00010542036363636365,0.00012826795454545453,0.00018979999999999998,0.00022659818181818182,0.0002735081818181818,0.00030538545454545453,0.0002558831818181818
1309,-28,-20,7,0.00018172136363636362,9.598977272727272e-05,0.00012088186363636363,0.00018341454545454543,0.00021991636363636363,0.00026262999999999997,0.000294685,0.0002446972727272727
1310,-24,-20,7,0.00017466909090909087,8.804240909090908e-05,0.00011727713636363635,0.00017419909090909093,0.00021002918181818183,0.0002570222727272727,0.00028425181818181815,0.0002342309090909091
1311,-20,-20,7,0.0001653013636363636,7.998309090909091e-05,0.00011098972727272727,0.00016864772727272727,0.0002042391818181818,0.0002472163636363636,0.0002695954545454545,0.0002243472727272727
1312,-16,-20,7,0.00015924545454545452,7.331981818181817e-05,0.00010530195454545455,0.00016344636363636362,0.00019576063636363636,0.0002381113636363636,0.00026192772727272724,0.00021494363636363634
1313,-12,-20,7,0.0001517731818181818,6.6764e-05,0.00010257704545454543,0.00015782772727272726,0.00019089599999999997,0.00023342181818181815,0.00025006136363636363,0.00020597727272727271
1314,-8,-20,7,0.00014729045454545453,6.146345454545454e-05,9.829218181818182e-05,0.00015335227272727272,0.0001837519090909091,0.0002253027272727273,0.00024365999999999995,0.0001974872727272727
1315,-4,-20,7,0.00014316272727272727,5.677622727272727e-05,9.379304545454544e-05,0.0001492,0.00017972890909090906,0.00021785590909090909,0.0002382522727272727,0.00018954681818181816
1316,0,-20,7,0.00013792090909090906,5.223618181818182e-05,8.968981818181818e-05,0.00014324636363636365,0.00017376136363636365,0.0002141413636363636,0.000230075,0.0001804240909090909
1317,4,-20,7,0.00013469777272727274,4.710913636363636e-05,8.778813636363636e-05,0.0001398272727272727,0.00017045672727272727,0.00020872363636363633,0.000225925,0.00017369863636363634
1318,8,-20,7,0.00013006872727272726,4.3676181818181814e-05,8.419590909090908e-05,0.00013667454545454545,0.00016546636363636363,0.00020581909090909087,0.00021825954545454546,0.0001674940909090909
1319,12,-20,7,0.0001270790909090909,4.0891363636363634e-05,8.087900000000001e-05,0.0001337785909090909,0.00016273963636363633,0.00020065,0.0002132213636363636,0.00016182272727272725
1320,16,-20,7,0.00012406199999999998,3.792790909090909e-05,7.936177272727273e-05,0.00012948409090909088,0.00016018636363636366,0.00019594090909090908,0.00020759090909090906,0.00015699545454545452
1321,20,-20,7,0.00011959936363636362,3.506563636363636e-05,7.644563636363636e-05,0.00012722327272727272,0.00015631445454545456,0.00019390363636363634,0.00019948363636363632,0.00015303272727272725
1322,24,-20,7,0.00011460354545454544,3.2098227272727266e-05,7.439827272727272e-05,0.00012542863636363637,0.00015442690909090907,0.0001905,0.0001950990909090909,0.00014951454545454544
1323,28,-20,7,0.00011264104545454545,2.647445454545454e-05,7.365531818181817e-05,0.00012521009090909089,0.0001555172727272727,0.0001927331818181818,0.00019346272727272722,0.00015181863636363636
1324,32,-20,7,0.00010904381818181817,2.767731818181818e-05,7.365531818181817e-05,0.00012454595454545453,0.00015336763636363633,0.00018882499999999994,0.00018388954545454542,0.00014410136363636364
1325,36,-20,7,0.00010473959090909092,2.513413636363636e-05,7.064977272727273e-05,0.00012192077272727271,0.00014856490909090906,0.00018497863636363638,0.00017687772727272726,0.00014397181818181818
1326,40,-20,7,0.00010122190909090908,2.283940909090909e-05,6.9767e-05,0.00012036463636363635,0.00014452145454545455,0.00018118318181818178,0.00017098818181818178,0.00014450363636363636
1327,-60,-16,7,0.00022189272727272727,0.0001297407727272727,0.00014286954545454544,0.00018799772727272725,0.000242508,0.00030857,0.0003671777272727273,0.0003009972727272727
1328,-56,-16,7,0.00023998772727272722,0.00016231590909090906,0.00016869272727272725,0.0002118731818181818,0.00026695663636363637,0.0003255872727272727,0.0003777536363636363,0.00032522
1329,-52,-16,7,0.00024352090909090902,0.0001639440909090909,0.00017464772727272728,0.00022446090909090905,0.000273375,0.00033025318181818185,0.0003804463636363636,0.0003278131818181818
1330,-48,-16,7,0.00024178499999999998,0.00015921227272727272,0.00017362363636363635,0.00022673045454545452,0.0002735337272727273,0.00032864363636363636,0.0003765945454545454,0.00032166272727272724
1331,-44,-16,7,0.0002370372727272727,0.00015093090909090907,0.00016654499999999999,0.00022595454545454543,0.00026994218181818183,0.0003208463636363636,0.00036941,0.00031120181818181813
1332,-40,-16,7,0.0002272631818181818,0.00014135954545454544,0.00015727363636363636,0.00021917590909090908,0.00026073136363636364,0.00031015863636363637,0.00035461363636363636,0.00029897545454545454
1333,-36,-16,7,0.00021849772727272724,0.00013042622727272725,0.00015212863636363636,0.00021310090909090908,0.0002538523636363636,0.00030379590909090904,0.00034398272727272723,0.00028625454545454546
1334,-32,-16,7,0.0002100513636363636,0.00012066318181818181,0.00014279454545454542,0.0002063809090909091,0.0002424725454545454,0.0002920222727272727,0.00032790863636363634,0.00027376545454545453
1335,-28,-16,7,0.0001978822727272727,0.00011026631818181818,0.0001341575909090909,0.0001960622727272727,0.0002353120909090909,0.0002804409090909091,0.00031643181818181813,0.00026183954545454545
1336,-24,-16,7,0.00018947772727272725,0.00010135936363636362,0.00012990636363636361,0.00018936272727272725,0.00022447909090909086,0.00027436454545454544,0.00030504772727272725,0.0002505381818181818
1337,-20,-16,7,0.00017883954545454544,9.210895454545454e-05,0.00012342481818181818,0.00018293272727272725,0.00021804463636363638,0.00026479454545454546,0.0002887545454545454,0.0002397881818181818
1338,-16,-16,7,0.0001692431818181818,8.117281818181818e-05,0.00011663595454545452,0.00017683818181818178,0.0002085362727272727,0.0002543754545454545,0.0002791704545454545,0.0002294890909090909
1339,-12,-16,7,0.00016580590909090907,7.435240909090908e-05,0.00011050727272727271,0.00016839999999999997,0.00020304518181818177,0.0002489413636363636,0.0002660322727272727,0.0002195890909090909
1340,-8,-16,7,0.0001577959090909091,6.765436363636363e-05,0.00010759099999999998,0.00016323772727272725,0.0001949462727272727,0.0002396081818181818,0.00025960454545454544,0.0002101322727272727
1341,-4,-16,7,0.00015295909090909092,6.229540909090908e-05,0.00010235295454545455,0.0001584563636363636,0.00019035709090909088,0.0002348290909090909,0.0002535036363636364,0.00020123454545454544
1342,0,-16,7,0.0001468713636363636,5.710831818181817e-05,9.759781818181818e-05,0.00015184454545454545,0.00018354545454545454,0.00022679999999999998,0.0002441363636363636,0.00019106454545454542
1343,4,-16,7,0.00014318590909090907,5.2959954545454546e-05,9.538436363636362e-05,0.00014939136363636364,0.00017972290909090908,0.00021965045454545452,0.00023899272727272722,0.00018366545454545454
