Name,Pente (%),Charge (%),Vitesse min. (km/h),Vitesse max. (km/h),Alpha,Beta,Gamma,Delta,Epsilon,Zeta,Eta,RF
PL32_DIESEL_EURO1_I-6_C100_NOx,-0.06,1,12,86,-0.000239944,0.016699646,2.87892242,-1.553145344,0.001154942,0.005273034,0.198192701,0
PL32_DIESEL_EURO2_I-6_C100_NOx,-0.06,1,12,86,-0.000222492,0.017544219,3.134254585,-1.611798852,0.001145296,0.004727846,0.201208998,0
PL32_DIESEL_EURO3_I-6_C100_NOx,-0.06,1,12,86,0.000376355,-0.00056499,4.135908551,1.324494037,0.0022949,-0.012437226,0.428624282,0
PL32_DIESEL_EURO4_I-6_C100_NOx,-0.06,1,12,86,-0.000512885,0.010003197,2.984216318,0.116896228,0.00279153,-0.005578012,0.554500683,0
PL32_DIESEL_EURO5_I-6_C100_NOx,-0.06,1,5,80,-0.000566383,0.053300573,-0.522738681,2.9876088,0.000698986,-0.009057535,0.043971895,0
PL32_DIESEL_EURO6_I-6_C100_NOx,-0.06,1,5,85,-0.007703434,0.826375527,-4.19710541,2.016066794,0.016754449,-0.079476133,-1.29E-12,0
