x,y,z,Cmoy
-60.0,-60.0,7.0,41.69070719655204
-56.0,-60.0,7.0,41.2413041799075
-52.0,-60.0,7.0,40.87477194264886
-48.0,-60.0,7.0,40.524399453973636
-44.0,-60.0,7.0,40.19290665408136
-40.0,-60.0,7.0,39.89121654567682
-36.0,-60.0,7.0,39.57151629177886
-32.0,-60.0,7.0,39.32105659923955
-28.0,-60.0,7.0,39.103052197995
-24.0,-60.0,7.0,38.846926437869314
-20.0,-60.0,7.0,38.656681037113636
-16.0,-60.0,7.0,38.44892311565932
-12.0,-60.0,7.0,38.28547516717091
-8.0,-60.0,7.0,38.2966175789325
-4.0,-60.0,7.0,38.13274906850931
0.0,-60.0,7.0,37.88916862098818
4.0,-60.0,7.0,37.71307075109523
8.0,-60.0,7.0,37.635935173667725
12.0,-60.0,7.0,37.26775706408181
16.0,-60.0,7.0,37.076276496703635
20.0,-60.0,7.0,36.93035013761591
24.0,-60.0,7.0,36.81412169646955
28.0,-60.0,7.0,36.71305500907159
32.0,-60.0,7.0,36.582429436553866
36.0,-60.0,7.0,36.41206364246216
40.0,-60.0,7.0,36.22244875048909
-60.0,-56.0,7.0,42.41602148921932
-56.0,-56.0,7.0,41.918924345492044
-52.0,-56.0,7.0,41.526003474739774
-48.0,-56.0,7.0,41.07052336559318
-44.0,-56.0,7.0,40.72368039243409
-40.0,-56.0,7.0,40.39040194215886
-36.0,-56.0,7.0,40.05801796120704
-32.0,-56.0,7.0,39.7805445429225
-28.0,-56.0,7.0,39.505840166747724
-24.0,-56.0,7.0,39.239777041035
-20.0,-56.0,7.0,39.000039169513634
-16.0,-56.0,7.0,38.7931483193625
-12.0,-56.0,7.0,38.591668326094094
-8.0,-56.0,7.0,38.57791078026477
-4.0,-56.0,7.0,38.44202019450068
0.0,-56.0,7.0,38.336259245334546
4.0,-56.0,7.0,38.057558280401594
8.0,-56.0,7.0,37.8677107805325
12.0,-56.0,7.0,37.50530784151568
16.0,-56.0,7.0,37.330369997234996
20.0,-56.0,7.0,37.19605328242022
24.0,-56.0,7.0,37.08695484781568
28.0,-56.0,7.0,36.9743969842425
32.0,-56.0,7.0,36.81749614152477
36.0,-56.0,7.0,36.68748567366852
40.0,-56.0,7.0,36.48531785824193
-60.0,-52.0,7.0,43.21128633626591
-56.0,-52.0,7.0,42.69996904580114
-52.0,-52.0,7.0,42.20931325246364
-48.0,-52.0,7.0,41.71986106467955
-44.0,-52.0,7.0,41.3616299596875
-40.0,-52.0,7.0,40.94555337961363
