x,y,z,Cmoy
-60.0,-60.0,12.0,39.81896322384886
-56.0,-60.0,12.0,39.42498544864364
-52.0,-60.0,12.0,39.099583375319995
-48.0,-60.0,12.0,38.79236508653864
-44.0,-60.0,12.0,38.50484376918682
-40.0,-60.0,12.0,38.2467280670775
-36.0,-60.0,12.0,37.97707734237477
-32.0,-60.0,12.0,37.77120577194477
-28.0,-60.0,12.0,37.593608090406136
-24.0,-60.0,12.0,37.391840368760455
-20.0,-60.0,12.0,37.24617958233341
-16.0,-60.0,12.0,37.08741349789568
-12.0,-60.0,12.0,37.19397229558909
-8.0,-60.0,12.0,37.115859841746136
-4.0,-60.0,12.0,36.66438656973034
0.0,-60.0,12.0,36.49730115587864
4.0,-60.0,12.0,36.33047625067466
8.0,-60.0,12.0,36.461909283015
12.0,-60.0,12.0,36.31887269032159
16.0,-60.0,12.0,35.90280602540045
20.0,-60.0,12.0,35.770783868239775
24.0,-60.0,12.0,35.660133539113296
28.0,-60.0,12.0,35.55725175582648
32.0,-60.0,12.0,35.43802809962932
36.0,-60.0,12.0,35.31608758539546
40.0,-60.0,12.0,35.18796829139863
-60.0,-56.0,12.0,40.45013752229523
-56.0,-56.0,12.0,40.00560307711909
-52.0,-56.0,12.0,39.65420233354568
-48.0,-56.0,12.0,39.255246021719316
-44.0,-56.0,12.0,38.952358336545004
-40.0,-56.0,12.0,38.663387089215
-36.0,-56.0,12.0,38.38068404809773
-32.0,-56.0,12.0,38.15030796196773
-28.0,-56.0,12.0,37.9261616718075
-24.0,-56.0,12.0,37.71452982942
-20.0,-56.0,12.0,37.52881060926
-16.0,-56.0,12.0,37.37359580617637
-12.0,-56.0,12.0,37.233862716503864
-8.0,-56.0,12.0,37.37901303124159
-4.0,-56.0,12.0,37.236159828220906
0.0,-56.0,12.0,37.07369359724318
4.0,-56.0,12.0,36.87980414908977
8.0,-56.0,12.0,36.717231852506934
12.0,-56.0,12.0,36.27539350076113
16.0,-56.0,12.0,36.124406807869775
20.0,-56.0,12.0,35.99899328804045
24.0,-56.0,12.0,35.884746670986814
28.0,-56.0,12.0,35.77034305157795
32.0,-56.0,12.0,35.63294122893272
36.0,-56.0,12.0,35.5422606810508
40.0,-56.0,12.0,35.42055673098852
-60.0,-52.0,12.0,41.144044639084086
-56.0,-52.0,12.0,40.68649973402386
-52.0,-52.0,12.0,40.24802184341795
-48.0,-52.0,12.0,39.81233272270568
-44.0,-52.0,12.0,39.494567301531134
-40.0,-52.0,12.0,39.13500219402136
-36.0,-52.0,12.0,38.83970500122818
-32.0,-52.0,12.0,38.574167448902045
-28.0,-52.0,12.0,38.28523092339068
-24.0,-52.0,12.0,38.08266421980545
-20.0,-52.0,12.0,37.85121136237704
-16.0,-52.0,12.0,37.67408277113591
-12.0,-52.0,12.0,37.50905043816341
-8.0,-52.0,12.0,37.33781961447068
-4.0,-52.0,12.0,37.52360268240818
0.0,-52.0,12.0,37.352991075145226
4.0,-52.0,12.0,37.15747377815796
8.0,-52.0,12.0,36.92705023168909
12.0,-52.0,12.0,36.54164511207273
16.0,-52.0,12.0,36.38132113025148
20.0,-52.0,12.0,36.2159446604942
24.0,-52.0,12.0,36.100282200042614
28.0,-52.0,12.0,35.999140336043524
32.0,-52.0,12.0,35.86192017318477
36.0,-52.0,12.0,35.73794626893
40.0,-52.0,12.0,35.81253460862216
-60.0,-48.0,12.0,41.94110127614318
-56.0,-48.0,12.0,41.452414260971594
-52.0,-48.0,12.0,40.9492262761125
-48.0,-48.0,12.0,40.43494814936864
-44.0,-48.0,12.0,40.064241436587274
-40.0,-48.0,12.0,39.64680808415795
-36.0,-48.0,12.0,39.32236865282386
-32.0,-48.0,12.0,39.021952904798866
-28.0,-48.0,12.0,38.724577283231596
-24.0,-48.0,12.0,38.46695794692818
-20.0,-48.0,12.0,38.21529049608819
-16.0,-48.0,12.0,38.001950770007724
-12.0,-48.0,12.0,37.83923586558545
-8.0,-48.0,12.0,37.63107088093841
-4.0,-48.0,12.0,37.47066131216523
0.0,-48.0,12.0,37.29681707170568
4.0,-48.0,12.0,37.12218543005454
8.0,-48.0,12.0,36.97273923412159
12.0,-48.0,12.0,36.78955278321136
16.0,-48.0,12.0,36.61066758270137
20.0,-48.0,12.0,36.46907418025432
24.0,-48.0,12.0,36.34593086688784
28.0,-48.0,12.0,36.21906997059955
32.0,-48.0,12.0,36.112571298774206
36.0,-48.0,12.0,35.98653695835375
40.0,-48.0,12.0,36.09369518405011
-60.0,-44.0,12.0,42.8238295223625
-56.0,-44.0,12.0,42.307853713782954
-52.0,-44.0,12.0,41.72070902619546
-48.0,-44.0,12.0,41.193973942148865
-44.0,-44.0,12.0,40.744609453414775
-40.0,-44.0,12.0,40.308094205715
-36.0,-44.0,12.0,39.90872138399864
-32.0,-44.0,12.0,39.523680494034544
-28.0,-44.0,12.0,39.20864080807023
-24.0,-44.0,12.0,38.903653504164545
-20.0,-44.0,12.0,38.62318462917682
-16.0,-44.0,12.0,38.39300104007727
-12.0,-44.0,12.0,38.15700400432364
-8.0,-44.0,12.0,37.95155442063136
-4.0,-44.0,12.0,37.78792876248273
0.0,-44.0,12.0,37.61390958307568
4.0,-44.0,12.0,37.41680481094909
8.0,-44.0,12.0,37.232537190336814
12.0,-44.0,12.0,37.077492259973184
16.0,-44.0,12.0,36.90953908539273
20.0,-44.0,12.0,36.89170556512432
24.0,-44.0,12.0,36.87687062533364
28.0,-44.0,12.0,36.71086655374057
32.0,-44.0,12.0,36.58027862526273
36.0,-44.0,12.0,36.46824014464057
40.0,-44.0,12.0,36.323232784288976
-60.0,-40.0,12.0,44.05305009921477
-56.0,-40.0,12.0,43.32856601923295
-52.0,-40.0,12.0,42.67646701992955
-48.0,-40.0,12.0,42.055771360694315
-44.0,-40.0,12.0,41.50732406845909
-40.0,-40.0,12.0,41.00529357885682
-36.0,-40.0,12.0,40.55947482158864
-32.0,-40.0,12.0,40.098902750520004
-28.0,-40.0,12.0,39.797001682795226
-24.0,-40.0,12.0,39.4023530438475
-20.0,-40.0,12.0,39.10745652099273
-16.0,-40.0,12.0,38.85036049336704
-12.0,-40.0,12.0,38.574227527562726
-8.0,-40.0,12.0,38.354506690208865
-4.0,-40.0,12.0,38.136740575419545
0.0,-40.0,12.0,37.94819800597023
4.0,-40.0,12.0,37.754735669368635
8.0,-40.0,12.0,37.56864758304955
12.0,-40.0,12.0,37.399532810430685
16.0,-40.0,12.0,37.22021659048705
