x,y,z,D_020,D_040,D_260,D_280,D_300,D_320,D_340,D_360
-12,-40,12,5.1691602272727266e-05,1.9050045454545454e-05,3.935488636363636e-05,6.146420454545454e-05,5.220975852272726e-05,5.815363636363637e-05,6.416534090909091e-05,5.192570909090909e-05
-8,-40,12,5.139439772727272e-05,1.7706363636363635e-05,3.78828125e-05,5.9571846590909093e-05,5.0932087499999996e-05,5.685454545454545e-05,6.292904829545454e-05,5.007907272727273e-05
-4,-40,12,5.0395909090909086e-05,1.635675e-05,3.6529375e-05,5.867457386363636e-05,5.0250386931818185e-05,5.6223454545454546e-05,6.129389204545455e-05,4.832138181818182e-05
0,-40,12,4.939330397727272e-05,1.5173181818181816e-05,3.5953153409090904e-05,5.787298295454545e-05,4.92342971590909e-05,5.5103636363636364e-05,6.047215909090908e-05,4.664194545454545e-05
4,-40,12,4.866923863636363e-05,1.3920363636363634e-05,3.479068181818181e-05,5.64384375e-05,4.872684886363636e-05,5.425909090909091e-05,5.978264204545454e-05,4.463756363636364e-05
8,-40,12,4.78050596590909e-05,1.2309340909090908e-05,3.3740852272727265e-05,5.6188153409090916e-05,4.7967555681818176e-05,5.383645454545454e-05,5.8578480113636355e-05,4.3121781818181825e-05
12,-40,12,4.6310650568181814e-05,1.1185909090909089e-05,3.337673295454545e-05,5.5724374999999996e-05,4.767717102272727e-05,5.31354e-05,5.791573863636363e-05,4.1653654545454556e-05
16,-40,12,4.503183238636363e-05,1.0030704545454545e-05,3.258414772727273e-05,5.4750511363636354e-05,4.7628620454545454e-05,5.300925454545454e-05,5.667519886363636e-05,4.0156981818181816e-05
20,-40,12,4.497964772727272e-05,9.104386363636363e-06,3.2427244318181815e-05,5.635417613636362e-05,4.975386818181818e-05,5.5306909090909094e-05,5.854561079545454e-05,4.078276363636364e-05
24,-40,12,4.4137124999999996e-05,8.082204545454545e-06,3.225071022727272e-05,5.619204545454546e-05,4.915298181818183e-05,5.4350181818181814e-05,5.6721363636363637e-05,3.948272727272726e-05
28,-40,12,4.350423579545454e-05,7.300704545454546e-06,3.136863636363636e-05,5.5602954545454534e-05,4.837654261363637e-05,5.329341818181817e-05,5.450925852272727e-05,3.91302e-05
32,-40,12,4.268206534090909e-05,6.61353409090909e-06,3.0450142045454542e-05,5.419818181818182e-05,4.7502453409090906e-05,5.1772672727272724e-05,5.285672585227273e-05,3.9321672727272724e-05
36,-40,12,4.1778434659090905e-05,5.946831818181818e-06,3.0062755681818178e-05,5.350644886363636e-05,4.640488124999999e-05,5.051820000000001e-05,5.1098475852272724e-05,3.993698181818182e-05
40,-40,12,3.994473579545454e-05,5.150761363636364e-06,2.9284119318181816e-05,5.293326704545453e-05,4.584473011363636e-05,5.027007272727272e-05,5.0159207386363635e-05,4.0575909090909095e-05
-60,-36,12,9.056173295454545e-05,5.8951068181818175e-05,7.12312215909091e-05,9.875965909090908e-05,8.482389204545455e-05,8.844e-05,0.00010557495738636363,9.631e-05
-56,-36,12,8.511443181818181e-05,5.454645454545454e-05,6.666431818181817e-05,9.474943181818181e-05,8.00206193181818e-05,8.464363636363636e-05,9.989188920454545e-05,9.006036363636363e-05
-52,-36,12,8.151980113636362e-05,4.994411363636363e-05,6.43859375e-05,8.915085227272727e-05,7.717929545454546e-05,8.078763636363636e-05,9.658058238636364e-05,8.447090909090909e-05
-48,-36,12,7.761323863636364e-05,4.6105181818181814e-05,6.0661676136363634e-05,8.599715909090908e-05,7.315087499999998e-05,7.87801818181818e-05,9.376397727272728e-05,7.958854545454546e-05
-44,-36,12,7.282991761363636e-05,4.24825909090909e-05,5.73415909090909e-05,8.31165909090909e-05,7.078360227272727e-05,7.546927272727272e-05,8.913051136363635e-05,7.540381818181818e-05
-40,-36,12,6.851191193181818e-05,3.876679545454545e-05,5.5697301136363626e-05,8.049897727272726e-05,6.747192613636364e-05,7.37750909090909e-05,8.628196022727272e-05,7.183636363636364e-05
-36,-36,12,6.549279545454544e-05,3.5624613636363636e-05,5.3257215909090894e-05,7.663835227272729e-05,6.554935227272726e-05,7.099981818181817e-05,8.210164772727273e-05,6.874963636363636e-05
-32,-36,12,6.314425568181817e-05,3.247145454545454e-05,5.0682272727272725e-05,7.452786931818181e-05,6.284166477272728e-05,6.850272727272729e-05,7.940359374999998e-05,6.59950909090909e-05
-28,-36,12,6.0865414772727267e-05,2.9822636363636364e-05,4.942207386363637e-05,7.259625e-05,6.128110227272727e-05,6.725418181818181e-05,7.71346875e-05,6.34469090909091e-05
-24,-36,12,5.8387448863636345e-05,2.7231181818181815e-05,4.72003125e-05,7.034184659090908e-05,5.9062869886363637e-05,6.515272727272727e-05,7.35620880681818e-05,6.102309090909091e-05
-20,-36,12,5.635973863636363e-05,2.5082159090909088e-05,4.516602272727272e-05,6.871633522727272e-05,5.7802046590909075e-05,6.349163636363635e-05,7.13397159090909e-05,5.868727272727272e-05
-16,-36,12,5.570841477272727e-05,2.3161568181818185e-05,4.3296136363636366e-05,6.722380681818181e-05,5.598016534090909e-05,6.253909090909092e-05,6.849910511363635e-05,5.643527272727273e-05
-12,-36,12,5.4247525568181814e-05,2.0651272727272724e-05,4.241860795454546e-05,6.484568181818181e-05,5.496153409090908e-05,6.086745454545454e-05,6.690642045454545e-05,5.4279163636363635e-05
-8,-36,12,5.303567045454544e-05,1.9186931818181815e-05,4.077832386363636e-05,6.36350284090909e-05,5.34745909090909e-05,6.002654545454546e-05,6.569468749999999e-05,5.223041818181819e-05
-4,-36,12,5.241538636363636e-05,1.773747727272727e-05,3.927181818181818e-05,6.253690340909092e-05,5.267280852272727e-05,5.856236363636363e-05,6.38379403409091e-05,5.029074545454546e-05
0,-36,12,5.140874147727272e-05,1.6496454545454542e-05,3.861855113636363e-05,6.154607954545454e-05,5.1486392045454546e-05,5.724181818181817e-05,6.290984374999999e-05,4.845198181818182e-05
4,-36,12,5.072814204545455e-05,1.5193295454545454e-05,3.745605113636363e-05,5.986406249999999e-05,5.089123295454545e-05,5.661763636363637e-05,6.145786931818182e-05,4.6286836363636364e-05
8,-36,12,4.9988275568181816e-05,1.4010227272727274e-05,3.625911931818182e-05,5.915403409090909e-05,5.001266931818181e-05,5.557763636363637e-05,6.069651988636364e-05,4.468563636363636e-05
12,-36,12,4.856637784090909e-05,1.2842840909090909e-05,3.581696022727272e-05,5.859531249999999e-05,4.967466477272726e-05,5.4763636363636364e-05,5.997727272727272e-05,4.319110909090909e-05
16,-36,12,4.736142613636363e-05,1.161081818181818e-05,3.483974431818181e-05,5.752735795454546e-05,4.921435909090908e-05,5.458727272727273e-05,5.860821022727273e-05,4.173996363636363e-05
20,-36,12,4.789101988636363e-05,1.0679340909090908e-05,3.463730113636363e-05,5.918542613636363e-05,5.138512670454545e-05,5.717036363636363e-05,6.0613792613636356e-05,4.2601254545454546e-05
24,-36,12,4.624501704545454e-05,9.387068181818181e-06,3.4449119318181815e-05,5.891235795454545e-05,5.073423409090909e-05,5.6100363636363644e-05,5.8282656249999995e-05,3.913358181818183e-05
28,-36,12,4.3875409090909086e-05,8.423590909090909e-06,3.2878835227272726e-05,5.6122698863636363e-05,4.790766988636364e-05,5.268712727272727e-05,5.388813920454545e-05,3.857470909090909e-05
32,-36,12,4.425248863636363e-05,7.5576818181818186e-06,3.1888494318181816e-05,5.53253693181818e-05,4.909817897727272e-05,5.3860054545454534e-05,5.510528267045454e-05,3.8412527272727274e-05
36,-36,12,4.3090389204545446e-05,6.596154545454545e-06,3.155090909090909e-05,5.640821022727272e-05,4.803810852272728e-05,5.3268545454545455e-05,5.303988920454545e-05,4.10068e-05
40,-36,12,4.233569318181818e-05,5.843831818181818e-06,3.114099431818182e-05,5.580144886363637e-05,4.7500281818181824e-05,5.231107272727273e-05,5.19354247159091e-05,4.178810909090909e-05
-60,-32,12,9.914139204545455e-05,6.790590909090909e-05,8.01430965909091e-05,0.00011072073863636363,9.217281818181818e-05,9.623254545454546e-05,0.0001145872443181818,0.0001042649090909091
-56,-32,12,9.445653409090909e-05,6.271447727272726e-05,7.444454545454546e-05,0.0001058278409090909,8.652632386363634e-05,9.130090909090909e-05,0.0001080095028409091,9.72110909090909e-05
-52,-32,12,8.84825284090909e-05,5.790381818181818e-05,7.165772727272728e-05,9.906249999999999e-05,8.317205113636364e-05,8.869690909090908e-05,0.0001041948153409091,9.089309090909091e-05
-48,-32,12,8.27787784090909e-05,5.287288636363636e-05,6.77097159090909e-05,9.520823863636363e-05,7.849883522727273e-05,8.443418181818182e-05,0.00010056792613636363,8.537145454545456e-05
-44,-32,12,7.854187499999999e-05,4.871375e-05,6.365088068181816e-05,9.168579545454545e-05,7.574795454545455e-05,8.09590909090909e-05,9.52233380681818e-05,8.064654545454545e-05
-40,-32,12,7.497508806818181e-05,4.4392045454545446e-05,6.166446022727273e-05,8.848409090909091e-05,7.193907954545452e-05,7.895127272727273e-05,9.232105113636362e-05,7.662981818181818e-05
-36,-32,12,7.130521022727273e-05,4.077240909090909e-05,5.8311107954545454e-05,8.385375e-05,6.972715909090908e-05,7.57189090909091e-05,8.75003409090909e-05,7.316454545454546e-05
-32,-32,12,6.72421193181818e-05,3.573515909090908e-05,5.5302414772727266e-05,8.127664772727274e-05,6.662810795454545e-05,7.284272727272726e-05,8.441117897727272e-05,7.007818181818181e-05
-28,-32,12,6.381810511363636e-05,3.27643409090909e-05,5.384201704545455e-05,7.891849431818181e-05,6.484072159090908e-05,7.140363636363637e-05,8.142339488636364e-05,6.72250909090909e-05
-24,-32,12,6.249372443181819e-05,3.0055386363636362e-05,5.1281392045454544e-05,7.539681818181818e-05,6.230795454545453e-05,6.8968e-05,7.738822443181818e-05,6.451236363636364e-05
-20,-32,12,5.995076420454546e-05,2.741356818181818e-05,4.895502840909091e-05,7.347724431818182e-05,6.086527840909091e-05,6.775436363636363e-05,7.524026988636364e-05,6.189909090909091e-05
-16,-32,12,5.787802840909089e-05,2.5250659090909088e-05,4.683278409090909e-05,7.171446022727274e-05,5.878705397727273e-05,6.5646e-05,7.203477272727273e-05,5.938127272727272e-05
-12,-32,12,5.673423579545454e-05,2.317038636363636e-05,4.583877840909089e-05,6.89959659090909e-05,5.7620563636363636e-05,6.370272727272728e-05,7.02631534090909e-05,5.6974e-05
-8,-32,12,5.534255965909091e-05,2.1478363636363632e-05,4.420886363636363e-05,6.817011363636364e-05,5.592396647727273e-05,6.270636363636362e-05,6.878274147727272e-05,5.469309090909091e-05
-4,-32,12,5.457444034090909e-05,1.9832181818181817e-05,4.2494687499999994e-05,6.682423295454546e-05,5.5003331250000006e-05,6.119799999999999e-05,6.671160511363637e-05,5.254625454545455e-05
0,-32,12,5.4007900568181815e-05,1.8472704545454545e-05,4.17372159090909e-05,6.560071022727271e-05,5.36458005681818e-05,5.965490909090909e-05,6.57271875e-05,5.0524981818181815e-05
4,-32,12,5.2979292613636374e-05,1.7204204545454545e-05,4.025306818181818e-05,6.363235795454544e-05,5.295460227272727e-05,5.892199999999999e-05,6.404475852272725e-05,4.81674e-05
8,-32,12,5.235251420454545e-05,1.586209090909091e-05,3.8904687499999996e-05,6.27234090909091e-05,5.19333221590909e-05,5.773218181818181e-05,6.314602272727274e-05,4.644656363636363e-05
12,-32,12,5.150515909090908e-05,1.4649818181818181e-05,3.838255681818182e-05,6.196857954545453e-05,5.1507511363636365e-05,5.6791272727272724e-05,6.222605113636363e-05,4.488607272727273e-05
16,-32,12,4.996171022727272e-05,1.2858477272727273e-05,3.726517045454544e-05,6.066605113636363e-05,5.1285997159090895e-05,5.655836363636363e-05,6.396036931818182e-05,4.3452254545454556e-05
20,-32,12,5.061541193181818e-05,1.1951795454545453e-05,3.695261363636363e-05,6.22281534090909e-05,5.3431970454545456e-05,5.8961818181818174e-05,6.288620738636364e-05,4.460449090909091e-05
24,-32,12,4.871804829545454e-05,1.0684659090909089e-05,3.610201704545454e-05,6.175039772727272e-05,5.260733863636364e-05,5.855581818181818e-05,6.067897727272726e-05,4.3324745454545444e-05
28,-32,12,4.5489988636363636e-05,9.463431818181817e-06,3.516326704545454e-05,5.852184659090909e-05,4.984849943181819e-05,5.4715272727272725e-05,5.619416193181817e-05,4.013929090909091e-05
32,-32,12,4.6366107954545446e-05,8.514954545454544e-06,3.493588068181818e-05,5.962803977272726e-05,5.135758806818182e-05,5.6218e-05,5.649866477272726e-05,4.2063163636363635e-05
36,-32,12,4.4998235795454544e-05,7.594977272727273e-06,3.3972045454545455e-05,5.9054176136363626e-05,5.0396110227272734e-05,5.586127272727272e-05,5.480995738636363e-05,4.209472727272727e-05
40,-32,12,4.400578125e-05,6.828545454545454e-06,3.361008522727273e-05,5.8897954545454535e-05,4.9836340909090916e-05,5.4599090909090914e-05,5.340429545454545e-05,4.281985454545454e-05
-60,-28,12,0.0001087719034090909,7.91140909090909e-05,9.283551136363636e-05,0.00012269318181818182,0.0001017114715909091,0.00010520527272727272,0.00012462291193181816,0.00011354309090909089
-56,-28,12,0.00010157829545454544,7.281204545454545e-05,8.526818181818182e-05,0.00011687897727272728,9.496880113636362e-05,9.936763636363637e-05,0.000117479375,0.00010552763636363637
-52,-28,12,9.663443181818182e-05,6.450997727272726e-05,8.164931818181818e-05,0.00010893522727272728,9.099610227272727e-05,9.62629090909091e-05,0.00011306860795454544,9.835509090909091e-05
-48,-28,12,9.212701704545455e-05,5.877513636363635e-05,7.583448863636364e-05,0.00010436420454545454,8.55296590909091e-05,9.12949090909091e-05,0.00010658984374999998,9.208927272727272e-05
-44,-28,12,8.720130681818182e-05,5.410554545454545e-05,7.081446022727273e-05,0.00010176221590909092,8.232000000000001e-05,8.6826e-05,0.00010271181818181818,8.6736e-05
-40,-28,12,8.116619318181817e-05,4.923497727272727e-05,6.839792613636363e-05,9.569829545454545e-05,7.788076704545453e-05,8.450672727272726e-05,9.892242897727272e-05,8.219563636363637e-05
-36,-28,12,7.578649431818181e-05,4.519275e-05,6.434139204545454e-05,9.224801136363635e-05,7.530504545454545e-05,8.079109090909092e-05,9.334498579545454e-05,7.828709090909093e-05
-32,-28,12,7.210794886363635e-05,4.1031159090909094e-05,6.074715909090909e-05,8.907357954545453e-05,7.168839204545455e-05,7.8916e-05,9.024252840909089e-05,7.480927272727273e-05
-28,-28,12,6.922807670454545e-05,3.756011363636363e-05,5.754573863636364e-05,8.616732954545453e-05,6.960127840909089e-05,7.617981818181818e-05,8.528517045454542e-05,7.159581818181818e-05
-24,-28,12,6.56744318181818e-05,3.436059090909091e-05,5.6015482954545454e-05,8.197071022727273e-05,6.664123295454544e-05,7.336145454545454e-05,8.22091193181818e-05,6.854163636363637e-05
-20,-28,12,6.345784943181819e-05,3.121211363636364e-05,5.3640056818181814e-05,7.961136363636364e-05,6.495383522727272e-05,7.192745454545454e-05,7.945640625e-05,6.56010909090909e-05
-16,-28,12,6.0982363636363635e-05,2.8630272727272723e-05,5.115755681818181e-05,7.744590909090909e-05,6.252845454545455e-05,6.944490909090909e-05,7.590744318181817e-05,6.277127272727272e-05
-12,-28,12,6.0233803977272714e-05,2.6151613636363637e-05,4.9997613636363635e-05,7.42469034090909e-05,6.116584090909094e-05,6.715490909090908e-05,7.416813920454546e-05,6.006981818181817e-05
-8,-28,12,5.8491332386363624e-05,2.414740909090909e-05,4.785855113636363e-05,7.249201704545454e-05,5.9191399431818184e-05,6.59570909090909e-05,7.148965909090908e-05,5.7518363636363636e-05
-4,-28,12,5.709196022727272e-05,2.1536999999999997e-05,4.590982954545454e-05,7.089224431818181e-05,5.811790568181817e-05,6.395800000000001e-05,7.01189346590909e-05,5.512945454545454e-05
0,-28,12,5.648885795454545e-05,2.0049681818181816e-05,4.504392045454545e-05,6.845892045454546e-05,5.653771534090909e-05,6.295072727272727e-05,6.890867897727272e-05,5.236207272727272e-05
4,-28,12,5.5435602272727276e-05,1.8697363636363636e-05,4.335957386363636e-05,6.720721590909091e-05,5.5723046590909084e-05,6.132563636363636e-05,6.695849431818181e-05,5.0311109090909103e-05
8,-28,12,5.476425852272728e-05,1.729922727272727e-05,4.182738636363636e-05,6.658883522727273e-05,5.4511811931818186e-05,5.9949090909090915e-05,6.596225852272726e-05,4.843663636363636e-05
12,-28,12,5.411104261363635e-05,1.606309090909091e-05,4.1209744318181814e-05,6.559602272727273e-05,5.3965978977272724e-05,5.966145454545455e-05,6.414262784090909e-05,4.67632e-05
16,-28,12,5.26476221590909e-05,1.4721749999999998e-05,4.004025568181818e-05,6.400508522727272e-05,5.315511647727272e-05,5.8764181818181816e-05,6.300088068181818e-05,4.5284109090909085e-05
20,-28,12,5.296479545454545e-05,1.383581818181818e-05,3.95528125e-05,6.545625e-05,5.528428977272725e-05,6.121109090909092e-05,6.516416193181818e-05,4.666843636363636e-05
24,-28,12,5.210877272727272e-05,1.2538090909090908e-05,3.852588068181818e-05,6.486838068181818e-05,5.492423522727271e-05,6.0999272727272715e-05,6.303744318181817e-05,4.5358599999999996e-05
28,-28,12,5.006198863636363e-05,1.135165909090909e-05,3.819769886363636e-05,6.350161931818181e-05,5.409644147727272e-05,6.016418181818182e-05,6.162092329545455e-05,4.42244e-05
32,-28,12,4.856149431818182e-05,1.0159363636363637e-05,3.720803977272727e-05,6.29596875e-05,5.3644428409090894e-05,5.896163636363636e-05,5.878400568181819e-05,4.356921818181818e-05
36,-28,12,4.677739772727272e-05,8.961499999999999e-06,3.625571022727273e-05,6.249571022727274e-05,5.2560458522727265e-05,5.802672727272726e-05,5.663383522727273e-05,4.341389090909092e-05
40,-28,12,4.534100284090909e-05,8.016068181818182e-06,3.5969346590909084e-05,6.125454545454544e-05,5.173512272727271e-05,5.641181818181818e-05,5.499481960227272e-05,4.384610909090909e-05
-60,-24,12,0.0001288196590909091,9.101477272727272e-05,0.00010870994318181818,0.00014577528409090906,0.0001179886193181818,0.00011489709090909089,0.00013367563920454545,0.00012452872727272728
-56,-24,12,0.00011424221590909091,8.213431818181817e-05,9.851420454545453e-05,0.0001321678977272727,0.00010343311363636364,0.00011082436363636364,0.0001280566477272727,0.00011528709090909092
-52,-24,12,0.00010860289772727273,7.537090909090908e-05,9.372613636363636e-05,0.00012244687499999999,9.885463636363635e-05,0.00010490018181818182,0.0001229434375,0.00010705799999999999
-48,-24,12,0.00010107792613636363,6.839227272727271e-05,8.6175e-05,0.00011678948863636363,9.259090909090908e-05,9.911890909090909e-05,0.00011591937499999999,9.990981818181816e-05
-44,-24,12,9.382039772727271e-05,6.283831818181817e-05,7.977965909090907e-05,0.00011161363636363636,8.892998863636363e-05,9.610145454545453e-05,0.00011144416193181816,9.382163636363636e-05
-40,-24,12,8.850477272727272e-05,5.706713636363635e-05,7.431505681818181e-05,0.00010453039772727272,8.385228409090909e-05,9.132763636363636e-05,0.0001047884943181818,8.86709090909091e-05
-36,-24,12,8.405897727272726e-05,5.234156818181817e-05,7.171426136363637e-05,0.00010039687499999999,8.090572159090908e-05,8.705727272727271e-05,0.00010062720170454544,8.424454545454545e-05
-32,-24,12,7.832480113636363e-05,4.793031818181818e-05,6.786173295454545e-05,9.65903409090909e-05,7.675153977272729e-05,8.490763636363638e-05,9.654309659090909e-05,8.030781818181818e-05
-28,-24,12,7.450061931818182e-05,4.338031818181817e-05,6.393002840909091e-05,9.441562499999998e-05,7.434906818181817e-05,8.130981818181818e-05,9.087018465909089e-05,7.666945454545456e-05
-24,-24,12,7.027580965909091e-05,3.807413636363636e-05,6.207147727272728e-05,8.941136363636362e-05,7.094146022727272e-05,7.803836363636364e-05,8.784713068181818e-05,7.321181818181818e-05
-20,-24,12,6.762216477272727e-05,3.4474204545454544e-05,5.880414772727273e-05,8.649545454545454e-05,6.899728977272727e-05,7.635981818181819e-05,8.32590909090909e-05,6.988672727272727e-05
-16,-24,12,6.552951136363636e-05,3.15253409090909e-05,5.588159090909091e-05,8.382292613636364e-05,6.620977840909089e-05,7.347654545454546e-05,8.069879261363635e-05,6.669072727272727e-05
-12,-24,12,6.297381818181818e-05,2.868497727272727e-05,5.452644886363635e-05,8.005789772727272e-05,6.464325000000002e-05,7.222036363636364e-05,7.854622159090909e-05,6.364381818181818e-05
-8,-24,12,6.161172443181818e-05,2.6398954545454544e-05,5.204110795454545e-05,7.789988636363636e-05,6.23799034090909e-05,6.963327272727272e-05,7.552926136363637e-05,6.0773454545454535e-05
-4,-24,12,5.9959176136363625e-05,2.439970454545454e-05,4.979289772727272e-05,7.593465909090908e-05,6.114567613636364e-05,6.731109090909092e-05,7.407617897727273e-05,5.809927272727272e-05
0,-24,12,5.9114249999999994e-05,2.2478113636363635e-05,4.8791988636363626e-05,7.310326704545454e-05,5.933025000000001e-05,6.614345454545455e-05,7.165603693181818e-05,5.502745454545455e-05
4,-24,12,5.8563255681818174e-05,2.0938295454545454e-05,4.707446022727272e-05,7.155642045454545e-05,5.8380441477272735e-05,6.428545454545454e-05,7.039499999999999e-05,5.276667272727272e-05
8,-24,12,5.746364488636364e-05,1.9400863636363637e-05,4.529150568181818e-05,7.0183125e-05,5.696047159090908e-05,6.271763636363636e-05,6.911401988636364e-05,5.070627272727273e-05
12,-24,12,5.629471875000001e-05,1.811222727272727e-05,4.367079545454546e-05,6.898323863636363e-05,5.6749874999999995e-05,6.2096e-05,6.692248579545456e-05,4.887465454545453e-05
16,-24,12,5.548701988636364e-05,1.6723113636363637e-05,4.302232954545453e-05,6.716281249999998e-05,5.5680557386363636e-05,6.098745454545454e-05,6.568213068181816e-05,4.7286218181818174e-05
20,-24,12,5.6693096590909086e-05,1.5845113636363636e-05,4.237553977272727e-05,6.8981875e-05,5.779750056818182e-05,6.400999999999999e-05,6.708443181818181e-05,4.5895781818181816e-05
24,-24,12,5.51527159090909e-05,1.4099795454545454e-05,4.1182272727272725e-05,6.826374999999999e-05,5.736889772727272e-05,6.318490909090909e-05,6.54919318181818e-05,4.741365454545454e-05
28,-24,12,5.292023011363636e-05,1.2786e-05,4.08609659090909e-05,6.693894886363636e-05,5.65590971590909e-05,6.257418181818182e-05,6.354211647727271e-05,4.6068581818181815e-05
32,-24,12,5.074473579545454e-05,1.1558795454545454e-05,3.986721590909091e-05,6.634548295454546e-05,5.581658011363638e-05,6.168127272727273e-05,6.038389204545455e-05,4.530045454545454e-05
36,-24,12,4.980732954545454e-05,1.0220113636363635e-05,3.8845340909090906e-05,6.551244318181818e-05,5.422840738636363e-05,5.986963636363636e-05,5.861855113636363e-05,4.5105600000000004e-05
40,-24,12,4.7854534090909085e-05,9.129340909090908e-06,3.8470227272727265e-05,6.414139204545454e-05,5.3001625568181826e-05,5.827163636363636e-05,5.6287045454545454e-05,4.530903636363636e-05
-60,-20,12,0.00014801215909090909,0.00011313022727272726,0.00013484318181818182,0.00016772642045454543,0.0001326939886363636,0.00013519890909090908,0.0001568468465909091,0.00014582545454545453
-56,-20,12,0.00013587238636363636,0.00010030568181818181,0.0001196744318181818,0.000157340625,0.00012225853977272725,0.000129734,0.0001413469318181818,0.00013452436363636363
-52,-20,12,0.00011766144886363636,8.953931818181818e-05,0.00010492414772727272,0.00013844488636363634,0.00010961248295454542,0.00011428890909090909,0.0001317937784090909,0.00011732581818181819
-48,-20,12,0.00011154093749999999,8.060863636363636e-05,9.96e-05,0.00013127130681818178,0.00010216810227272729,0.00010758218181818182,0.00012632694602272726,0.00010907054545454545
-44,-20,12,0.00010583028409090906,7.071772727272726e-05,9.227812499999999e-05,0.00012477954545454546,9.787789772727273e-05,0.00010412345454545453,0.00012110257102272725,0.000102094
-40,-20,12,9.782386363636362e-05,6.402068181818182e-05,8.508934659090909e-05,0.00011624999999999999,9.192571022727273e-05,9.866509090909092e-05,0.00011393632102272727,9.622e-05
-36,-20,12,9.204238636363635e-05,5.864288636363636e-05,8.170258522727271e-05,0.00011111988636363636,8.847264204545454e-05,9.64669090909091e-05,0.00010914294034090908,9.118436363636364e-05
-32,-20,12,8.530261363636362e-05,5.364588636363635e-05,7.608071022727272e-05,0.00010640340909090909,8.358799431818182e-05,9.188672727272726e-05,0.00010221803977272727,8.670872727272728e-05
-28,-20,12,8.079392045454544e-05,4.845934090909091e-05,7.122372159090907e-05,0.00010209147727272726,8.075848295454543e-05,8.769963636363636e-05,9.791031249999999e-05,8.257072727272727e-05
-24,-20,12,7.724582386363635e-05,4.418259090909091e-05,6.895071022727271e-05,9.633636363636362e-05,7.674807954545455e-05,8.5538e-05,9.40003409090909e-05,7.863909090909093e-05
-20,-20,12,7.280580681818182e-05,3.9849318181818184e-05,6.49855965909091e-05,9.28534090909091e-05,7.446289772727272e-05,8.182763636363637e-05,8.886349431818181e-05,7.486327272727272e-05
-16,-20,12,7.007221022727271e-05,3.630320454545454e-05,6.147724431818182e-05,8.967102272727272e-05,7.119035795454544e-05,7.839181818181818e-05,8.632387784090909e-05,7.123981818181817e-05
-12,-20,12,6.696710795454545e-05,3.284254545454545e-05,5.9860511363636364e-05,8.6409375e-05,6.935548295454544e-05,7.655890909090909e-05,8.241999999999999e-05,6.778927272727273e-05
-8,-20,12,6.524884943181817e-05,3.0071863636363637e-05,5.726477272727271e-05,8.37678409090909e-05,6.670136931818181e-05,7.3566e-05,8.039761363636363e-05,6.454327272727273e-05
-4,-20,12,6.392099147727272e-05,2.7646704545454542e-05,5.458639204545454e-05,8.13709375e-05,6.525177272727273e-05,7.088545454545454e-05,7.860919034090908e-05,6.153236363636364e-05
0,-20,12,6.227532102272728e-05,2.534188636363636e-05,5.216963068181818e-05,7.809571022727272e-05,6.311120454545453e-05,6.954672727272727e-05,7.579055397727271e-05,5.8102909090909085e-05
4,-20,12,6.163713920454544e-05,2.278547727272727e-05,5.1107017045454536e-05,7.621119318181818e-05,6.197159659090909e-05,6.770836363636362e-05,7.437994318181817e-05,5.5598909090909083e-05
8,-20,12,6.043341477272726e-05,2.108809090909091e-05,4.9038295454545446e-05,7.453082386363636e-05,6.025592045454544e-05,6.677745454545455e-05,7.183201704545454e-05,5.3319545454545445e-05
12,-20,12,5.9706230113636364e-05,1.971006818181818e-05,4.715869318181817e-05,7.304241477272727e-05,5.937463636363637e-05,6.517472727272727e-05,7.02552130681818e-05,5.1284909090909084e-05
16,-20,12,5.902851988636364e-05,1.826659090909091e-05,4.638071022727272e-05,7.090829545454545e-05,5.857699431818181e-05,6.382981818181818e-05,6.857776988636362e-05,4.9529890909090905e-05
20,-20,12,5.7413326704545443e-05,1.701975e-05,4.5546875e-05,6.986727272727272e-05,5.7362549999999995e-05,6.69130909090909e-05,6.605883522727272e-05,4.8027672727272725e-05
24,-20,12,5.774279829545454e-05,1.613543181818182e-05,4.4124829545454545e-05,7.1370625e-05,5.9448709090909075e-05,6.585127272727274e-05,6.822267045454544e-05,4.9698745454545454e-05
28,-20,12,5.677923579545454e-05,1.4785477272727272e-05,4.3675511363636356e-05,6.990196022727272e-05,5.841655909090908e-05,6.483672727272727e-05,6.538464488636363e-05,4.827218181818182e-05
32,-20,12,5.451998011363636e-05,1.3573272727272725e-05,4.256465909090908e-05,6.886440340909092e-05,5.742255511363636e-05,6.401472727272727e-05,6.301639204545454e-05,4.4662690909090905e-05
36,-20,12,5.043763636363636e-05,1.1967409090909091e-05,4.059798295454545e-05,6.585821022727273e-05,5.3216768181818184e-05,5.92870909090909e-05,5.790761363636364e-05,4.446979999999999e-05
40,-20,12,4.886767329545454e-05,1.0769840909090907e-05,4.0003409090909094e-05,6.407701704545454e-05,5.190093920454544e-05,5.8722e-05,5.5465681818181814e-05,4.4606363636363635e-05
-60,-16,12,0.00016444892045454544,0.00013673590909090908,0.00016853948863636365,0.00019230284090909088,0.00015015023863636364,0.00015149636363636363,0.00017633705965909092,0.00016454127272727274
-56,-16,12,0.00015288826704545455,0.0001177115909090909,0.00014835937499999997,0.00017763494318181818,0.000135975,0.00014404163636363637,0.0001665325852272727,0.00014988472727272726
