Name,Pente (%),Charge (%),Vitesse min. (km/h),Vitesse max. (km/h),Alpha,Beta,Gamma,Delta,Epsilon,Zeta,Eta,RF
BUS_DIESEL_EURO1_I-4_C0_PM,-0.04,0,11,86,0.000200416,-0.009512926,1.37134039,2.161497855,0.002367657,0.089653756,0.898882833,0
BUS_DIESEL_EURO2_I-4_C0_PM,-0.04,0,11,86,-0.000240456,0.094041404,1.990185914,2.242576995,0.025323529,0.886291757,2.129861463,0
BUS_DIESEL_EURO3_I-4_C0_PM,-0.04,0,11,86,-1.73888E-15,-4.78995E-12,3.094740662,9.81018E-12,-0.000507738,0.67778928,2.39139206,0
BUS_DIESEL_EURO4_I-4_C0_PM,-0.04,0,11,86,4.06268E-06,-0.003256117,0.272269203,-1.813402618,-0.004243315,0.407764049,-2.165283232,0
BUS_DIESEL_EURO5_I-4_C0_PM,-0.04,0,10,85,-0.002453726,0.34926532,-1.151084537,1.50300791,0.438427901,-0.687875056,1.713382363,0
BUS_DIESEL_EURO6_I-4_C0_PM,-0.04,0,10,85,-1.32236E-05,0.001964672,-0.050306921,0.456790339,0.018867278,-0.574586355,5.640042634,0
