Name,Pente (%),Charge (%),Vitesse min. (km/h),Vitesse max. (km/h),Alpha,Beta,Gamma,Delta,Epsilon,Zeta,Eta,RF
BUS_DIESEL_EURO1_I-4_C50_PM,-0.04,0.5,11,86,-3.25955E-05,0.029182109,1.946516721,-2.511706679,0.006727613,0.171407005,0.304589234,0
BUS_DIESEL_EURO2_I-4_C50_PM,-0.04,0.5,11,86,2.10666E-05,-0.006201501,0.419413138,1.671099292,-0.000716407,0.065689105,1.715572731,0
BUS_DIESEL_EURO3_I-4_C50_PM,-0.04,0.5,11,86,4.21343E-06,0.050828638,2.68122373,-3.375951805,0.010646136,0.635240875,1.273586079,0
BUS_DIESEL_EURO4_I-4_C50_PM,-0.04,0.5,11,86,1.0602E-05,-0.003052939,0.255186286,0.566072382,-7.52094E-05,0.172444991,4.541937056,0
BUS_DIESEL_EURO5_I-4_C50_PM,-0.04,0.5,10,85,-0.002102463,0.279395698,-1.079614721,1.533303354,0.345044206,-0.933030925,2.190109849,0
BUS_DIESEL_EURO6_I-4_C50_PM,-0.04,0.5,10,85,-0.001195062,0.115349892,-0.25716968,0.966624776,1.116953827,0.53277019,0.276147416,0
