x,y,z,Cmoy
0,-28,5,3.2990996005397726e-05
4,-28,5,3.197365152698864e-05
8,-28,5,3.115904910738636e-05
12,-28,5,3.0371020536079538e-05
16,-28,5,2.946863061022727e-05
20,-28,5,2.8649565809375006e-05
24,-28,5,2.8074063560795454e-05
28,-28,5,2.7365472052840908e-05
32,-28,5,2.705237370511363e-05
36,-28,5,2.7071271976988635e-05
40,-28,5,2.645213500085227e-05
-60,-24,5,5.90232040934659e-05
-56,-24,5,5.810515838323863e-05
-52,-24,5,5.667216939403409e-05
-48,-24,5,5.4561564746874985e-05
-44,-24,5,5.255757765625e-05
-40,-24,5,5.028163164488636e-05
-36,-24,5,4.847645984204545e-05
-32,-24,5,4.6541082283522735e-05
-28,-24,5,4.466919064914772e-05
-24,-24,5,4.279406693835227e-05
-20,-24,5,4.119147994914772e-05
-16,-24,5,3.9747123950852265e-05
-12,-24,5,3.841189858124999e-05
-8,-24,5,3.707700025568182e-05
-4,-24,5,3.591048092073864e-05
0,-24,5,3.4783160934375e-05
4,-24,5,3.383713757443181e-05
8,-24,5,3.2792642523863644e-05
12,-24,5,3.1792042538352266e-05
16,-24,5,3.088934133039772e-05
20,-24,5,3.0018231519602266e-05
24,-24,5,2.9099443605397726e-05
28,-24,5,2.8344805655397723e-05
32,-24,5,2.844404135681818e-05
36,-24,5,2.8467304594318183e-05
40,-24,5,2.8157752975852268e-05
-60,-20,5,5.842102622017045e-05
-56,-20,5,5.916911824204545e-05
-52,-20,5,5.866705124289772e-05
-48,-20,5,5.753472241988636e-05
-44,-20,5,5.5927297413068174e-05
-40,-20,5,5.3692947671874995e-05
-36,-20,5,5.1947949343750004e-05
-32,-20,5,4.9661788125852264e-05
-28,-20,5,4.775380758352273e-05
-24,-20,5,4.602044366448863e-05
-20,-20,5,4.403016061221591e-05
-16,-20,5,4.242609539176137e-05
-12,-20,5,4.082513233892046e-05
-8,-20,5,3.946544477528409e-05
-4,-20,5,3.823173004431818e-05
0,-20,5,3.6815627298295454e-05
4,-20,5,3.578643778892045e-05
8,-20,5,3.460871969971591e-05
12,-20,5,3.3634891977840903e-05
16,-20,5,3.2662327102272724e-05
20,-20,5,3.159197885397727e-05
24,-20,5,3.058299852585227e-05
28,-20,5,2.9716943026136365e-05
-60,-16,5,5.5573652601136364e-05
-56,-16,5,5.753732678863636e-05
-52,-16,5,5.8847048570738625e-05
-48,-16,5,5.9023904968465915e-05
-44,-16,5,5.836386029232954e-05
-40,-16,5,5.6806711438920455e-05
-36,-16,5,5.5272083143181815e-05
-32,-16,5,5.327779766306818e-05
-28,-16,5,5.1125250941761365e-05
-24,-16,5,4.935041770539773e-05
-20,-16,5,4.724340017443181e-05
-16,-16,5,4.520293491136364e-05
-12,-16,5,4.361042748664772e-05
-8,-16,5,4.200289366874999e-05
-4,-16,5,4.068720222670456e-05
0,-16,5,3.9033476594886356e-05
4,-16,5,3.797034429034091e-05
8,-16,5,3.678090564375e-05
12,-16,5,3.5575158101420455e-05
16,-16,5,3.476272506619318e-05
20,-16,5,3.3661238208806814e-05
24,-16,5,3.273327064857954e-05
28,-16,5,3.1660177294886365e-05
32,-16,5,3.135994220539772e-05
-60,-12,5,0.00012647287601590907
-56,-12,5,5.402802245710227e-05
-52,-12,5,5.5958938751136364e-05
-48,-12,5,5.7762596225284097e-05
-44,-12,5,5.867551450965908e-05
-40,-12,5,5.862110091249999e-05
-36,-12,5,5.781502122102273e-05
-32,-12,5,5.631950485056817e-05
-28,-12,5,5.4518310758238636e-05
-24,-12,5,5.2475334843750005e-05
-20,-12,5,5.074116798579545e-05
-16,-12,5,4.8780834343181814e-05
-12,-12,5,4.680844576619318e-05
-8,-12,5,4.500942650482954e-05
-4,-12,5,4.3435876903977274e-05
0,-12,5,4.183109613977272e-05
4,-12,5,4.045899288551136e-05
8,-12,5,3.898649597982954e-05
12,-12,5,3.7641951670454546e-05
16,-12,5,3.671892774375e-05
20,-12,5,3.5255651906534086e-05
24,-12,5,3.414969719659091e-05
28,-12,5,3.286379673267045e-05
32,-12,5,3.211361997357954e-05
-60,-8,5,0.00015962238199119318
-56,-8,5,0.00013102238579090907
-48,-8,5,5.4561361332386356e-05
-44,-8,5,5.630967764602273e-05
-40,-8,5,5.7693693587784094e-05
-36,-8,5,5.843172450568182e-05
-32,-8,5,5.813048359204546e-05
-28,-8,5,5.729220873323864e-05
-24,-8,5,5.565194750028408e-05
-20,-8,5,5.4088601241477274e-05
-16,-8,5,5.205035830198863e-05
-12,-8,5,5.0091284229261355e-05
-8,-8,5,4.839342377982954e-05
-4,-8,5,4.651949706079546e-05
0,-8,5,4.464935157329546e-05
4,-8,5,4.3238986650284086e-05
8,-8,5,4.182421801164772e-05
12,-8,5,4.042588728267045e-05
16,-8,5,3.8971999572443185e-05
20,-8,5,3.752697349119318e-05
24,-8,5,3.614184669375e-05
28,-8,5,3.498901902130682e-05
32,-8,5,3.387284667130681e-05
36,-8,5,3.308551813153409e-05
40,-8,5,3.247446156875e-05
-60,-4,5,0.0002545843920022727
-56,-4,5,0.00018824278604318177
-52,-4,5,0.00014323526012357954
-48,-4,5,0.00012760818229801138
-44,-4,5,5.274689234090909e-05
-40,-4,5,5.4337956657102275e-05
-36,-4,5,5.6185528181534085e-05
-32,-4,5,5.7354354496306814e-05
-28,-4,5,5.8039444233806815e-05
-24,-4,5,5.765598311193181e-05
-20,-4,5,5.6734333159375e-05
-16,-4,5,5.527228739232955e-05
-12,-4,5,5.355861940170453e-05
-8,-4,5,5.1659935606249994e-05
-4,-4,5,4.9902999399147726e-05
0,-4,5,4.7821060697443174e-05
4,-4,5,4.6399138334374996e-05
8,-4,5,4.46321007159091e-05
12,-4,5,4.26800569e-05
16,-4,5,4.1307184681818174e-05
20,-4,5,3.9913928124999993e-05
24,-4,5,3.836439573693182e-05
28,-4,5,3.704558491107955e-05
32,-4,5,3.5754563042613635e-05
36,-4,5,3.4844175154829545e-05
40,-4,5,3.399151180994318e-05
-60,0,5,0.0003202159556576704
-56,0,5,0.00028851868972244314
-52,0,5,0.00024486457560880684
-48,0,5,0.00018365138217840913
-44,0,5,0.00013836321204176136
-40,0,5,0.00012627079832443178
-36,0,5,5.2655324409375e-05
-32,0,5,5.423181139886363e-05
-28,0,5,5.6095341548011354e-05
-24,0,5,5.713216955624998e-05
-20,0,5,5.765229247499999e-05
-16,0,5,5.733255076647726e-05
-12,0,5,5.636201239261363e-05
-8,0,5,5.4867404774715904e-05
-4,0,5,5.341011447357953e-05
0,0,5,5.074925522045455e-05
4,0,5,4.909064789460227e-05
8,0,5,4.758535071363637e-05
12,0,5,4.568787502215909e-05
16,0,5,4.411663118806817e-05
20,0,5,4.25323990934659e-05
24,0,5,4.108679194034091e-05
28,0,5,3.959344325710227e-05
32,0,5,3.8475902299147725e-05
36,0,5,3.7307236529545455e-05
40,0,5,3.641514559346591e-05
-60,4,5,0.00037135735396875004
-56,4,5,0.00033408534504715906
-52,4,5,0.0003132385902988637
-48,4,5,0.0002793911442173296
-44,4,5,0.00023803612742954539
-40,4,5,0.00018028001646619318
-36,4,5,0.00013683797747443183
-32,4,5,0.00012505376303011362
-28,4,5,5.243185824431818e-05
-24,4,5,5.4288235971306825e-05
-20,4,5,5.571603263920454e-05
-16,4,5,5.717010382585227e-05
-12,4,5,5.7529652032670455e-05
-8,4,5,5.719716177443181e-05
-4,4,5,5.6200905083238625e-05
0,4,5,5.4712970282386365e-05
4,4,5,5.238284606193181e-05
8,4,5,5.072788959403409e-05
12,4,5,4.898654903806818e-05
16,4,5,4.726061750909091e-05
20,4,5,4.5616165812784095e-05
24,4,5,4.417749104375e-05
28,4,5,4.260994809318181e-05
32,4,5,4.13748159125e-05
36,4,5,4.000032916789772e-05
40,4,5,3.8634099558522725e-05
-60,8,5,0.00033152193248636356
-56,8,5,0.00033900736232159086
-52,8,5,0.0003650092269772727
-48,8,5,0.00033026253040909095
-44,8,5,0.000308760887975
-40,8,5,0.0002730666642386363
-36,8,5,0.00022787672178948862
-32,8,5,0.0001790040280088068
-28,8,5,0.0001371764965085227
-24,8,5,0.0001238219390022727
-20,8,5,5.256295855198863e-05
-16,8,5,5.4172417654261364e-05
-12,8,5,5.5846449686931816e-05
-8,8,5,5.712185716278409e-05
-4,8,5,5.7626497158522724e-05
0,8,5,5.732712493835227e-05
4,8,5,5.545987615198864e-05
8,8,5,5.463105195369317e-05
12,8,5,5.3026340334943174e-05
16,8,5,5.1149975084090905e-05
20,8,5,4.9421331555681815e-05
24,8,5,4.7666459366761366e-05
28,8,5,4.5709479658806806e-05
32,8,5,4.4314448762215915e-05
36,8,5,4.305116226789772e-05
40,8,5,4.14010934028409e-05
-60,12,5,0.0003928717362840908
-56,12,5,0.00035705751419886354
-52,12,5,0.00032820999141477264
-48,12,5,0.00034410934973863627
-44,12,5,0.00035867866893750003
-40,12,5,0.00033002706717954534
-36,12,5,0.00030711721047528405
-32,12,5,0.00027128500259318176
-28,12,5,0.00022885811437585226
-24,12,5,0.00017700413073806813
-20,12,5,0.00013735101226477271
-16,12,5,0.00012284698099488634
-12,12,5,5.2718220546306816e-05
-8,12,5,5.447574703579545e-05
-4,12,5,5.6048817195454544e-05
0,12,5,5.7313042475e-05
4,12,5,5.655308987613635e-05
8,12,5,5.659656340170454e-05
12,12,5,5.634485253920454e-05
16,12,5,5.4780982209659086e-05
20,12,5,5.308923435738635e-05
24,12,5,5.127157033579545e-05
28,12,5,4.947722140625e-05
32,12,5,4.778401521022727e-05
36,12,5,4.6106692898011356e-05
40,12,5,4.456247501789773e-05
-60,16,5,0.00048048901541761354
-56,16,5,0.0004291100383011363
-52,16,5,0.0003834915050142045
-48,16,5,0.0003546182277903409
-44,16,5,0.00032799425492897725
-40,16,5,0.0003467917769772727
-36,16,5,0.00036072898776988633
-32,16,5,0.0003261139068193182
-28,16,5,0.0003012725640454546
-24,16,5,0.0002670636905022727
-20,16,5,0.0002215941585778409
-16,16,5,0.00017401705314545456
-12,16,5,0.00013651766064545453
-4,16,5,5.268251539176136e-05
0,16,5,5.433194304829546e-05
4,16,5,5.593563868835227e-05
8,16,5,5.6819687278977266e-05
12,16,5,5.7434829948295445e-05
16,16,5,5.709079241249999e-05
20,16,5,5.608757443522727e-05
24,16,5,5.4751305850852265e-05
28,16,5,5.2646854416193176e-05
32,16,5,5.1396775316477266e-05
36,16,5,4.9478950616477276e-05
40,16,5,4.822762239715909e-05
