x,y,z,Cmoy
28,-24,12,2.439273456193182e-05
32,-24,12,2.3642298454034095e-05
36,-24,12,2.3070555451022726e-05
40,-24,12,2.2442980637500002e-05
-60,-20,12,7.146019671079545e-05
-56,-20,12,6.540168899318181e-05
-52,-20,12,5.799309221022726e-05
-48,-20,12,5.447350966278409e-05
-44,-20,12,5.125057148039772e-05
-40,-20,12,4.7767008324147725e-05
-36,-20,12,4.541182570198863e-05
-32,-20,12,4.2619988610227264e-05
-28,-20,12,4.0404803357954536e-05
-24,-20,12,3.8523549624999996e-05
-20,-20,12,3.64666227e-05
-16,-20,12,3.4855155737215906e-05
-12,-20,12,3.334410656534091e-05
-8,-20,12,3.207141117301136e-05
-4,-20,12,3.096684378238636e-05
0,-20,12,2.974672371420454e-05
4,-20,12,2.891837418551136e-05
8,-20,12,2.801709023636363e-05
12,-20,12,2.7295686222727268e-05
16,-20,12,2.6633210397045452e-05
20,-20,12,2.6088339278806813e-05
24,-20,12,2.6368891432670453e-05
28,-20,12,2.567379247579545e-05
32,-20,12,2.4710883425738635e-05
36,-20,12,2.319266526875e-05
40,-20,12,2.2601490216079544e-05
-60,-16,12,8.189402185426136e-05
-56,-16,12,7.492155317954543e-05
-52,-16,12,6.861148702642047e-05
-48,-16,12,6.351444318977272e-05
-44,-16,12,5.724341043806818e-05
-40,-16,12,5.3116520673295445e-05
-36,-16,12,5.0219889141761365e-05
-32,-16,12,4.719901699034091e-05
-28,-16,12,4.432276712215909e-05
-24,-16,12,4.215329009261363e-05
-20,-16,12,3.977586845823863e-05
-16,-16,12,3.760219245397727e-05
-12,-16,12,3.595802487784091e-05
-8,-16,12,3.441243352585227e-05
-4,-16,12,3.318445329801136e-05
0,-16,12,3.170749782613636e-05
4,-16,12,3.079650344403409e-05
8,-16,12,2.9840595714204547e-05
12,-16,12,2.892608279096591e-05
16,-16,12,2.838575845448863e-05
20,-16,12,2.8395161685624997e-05
24,-16,12,2.7914341587670453e-05
28,-16,12,2.7057232941818174e-05
32,-16,12,2.521144389903409e-05
36,-16,12,2.435935118721591e-05
40,-16,12,2.3781075097329547e-05
-60,-12,12,9.8220337584375e-05
-56,-12,12,8.845917352670454e-05
-52,-12,12,7.974454166875e-05
-48,-12,12,7.324720583892044e-05
-44,-12,12,6.779757879119318e-05
-40,-12,12,6.024590668295454e-05
-36,-12,12,5.581522192897728e-05
-32,-12,12,5.225448790653408e-05
-28,-12,12,4.8979031879261356e-05
-24,-12,12,4.600163625681818e-05
-20,-12,12,4.368576279090909e-05
-16,-12,12,4.1362498092329536e-05
-12,-12,12,3.917439798664772e-05
-8,-12,12,3.732019377954545e-05
-4,-12,12,3.5738025115909084e-05
0,-12,12,3.4214589707670446e-05
4,-12,12,3.3018252359374996e-05
8,-12,12,3.178950884232954e-05
12,-12,12,3.077398118323863e-05
16,-12,12,3.101917191249999e-05
20,-12,12,3.0112557431874997e-05
24,-12,12,2.9465907470454545e-05
28,-12,12,2.8483215625624996e-05
32,-12,12,2.7775495022329542e-05
36,-12,12,2.5773071000511364e-05
40,-12,12,2.504268330397727e-05
-60,-8,12,0.00011690688932528408
-56,-8,12,0.00010420417756022727
-52,-8,12,9.337514980113636e-05
-48,-8,12,8.542441204914772e-05
-44,-8,12,7.765301961107953e-05
-40,-8,12,7.156159445e-05
-36,-8,12,6.612461948210226e-05
-32,-8,12,5.8193741906249987e-05
-28,-8,12,5.481146004318181e-05
-24,-8,12,5.1009720136931816e-05
-20,-8,12,4.827270658039773e-05
-16,-8,12,4.5307308217613634e-05
-12,-8,12,4.283366283238636e-05
-8,-8,12,4.077125412386363e-05
-4,-8,12,3.87559934375e-05
0,-8,12,3.6818389163920455e-05
4,-8,12,3.5481823601704544e-05
8,-8,12,3.423372580909091e-05
12,-8,12,3.34017861875e-05
16,-8,12,3.315459030482954e-05
20,-8,12,3.192960797784091e-05
24,-8,12,3.112172704062499e-05
28,-8,12,3.022301230710227e-05
32,-8,12,2.933812091619318e-05
36,-8,12,2.8517114559375e-05
40,-8,12,2.7628903811249997e-05
-60,-4,12,0.000118891599453125
-56,-4,12,0.00012195084180198863
-52,-4,12,0.00011296270545681816
-48,-4,12,0.0001025404523715909
-44,-4,12,9.197505778607954e-05
-40,-4,12,8.384260920198862e-05
-36,-4,12,7.56638884184659e-05
-32,-4,12,7.018528915085226e-05
-28,-4,12,6.456301569943181e-05
-24,-4,12,5.6837869682386346e-05
-20,-4,12,5.350994680795454e-05
-16,-4,12,5.02686519375e-05
-12,-4,12,4.735998598124999e-05
-8,-4,12,4.468555878778409e-05
-4,-4,12,4.248837468892045e-05
0,-4,12,4.020286225568182e-05
4,-4,12,3.86470673215909e-05
8,-4,12,3.698176264147727e-05
12,-4,12,3.523584128380681e-05
16,-4,12,3.41268974465909e-05
20,-4,12,3.294184079801136e-05
24,-4,12,3.1797795392897725e-05
28,-4,12,3.144086690568181e-05
32,-4,12,3.096916745653408e-05
36,-4,12,3.0032925834943182e-05
40,-4,12,2.9239948094034087e-05
-60,0,12,0.00013264002867613634
-56,0,12,0.00012440365314147724
-52,0,12,0.00012768601459090908
-48,0,12,0.00012069027371704545
-44,0,12,0.00010982852986988636
-40,0,12,9.859643471988635e-05
-36,0,12,9.009549624403408e-05
-32,0,12,8.165426129573861e-05
-28,0,12,7.371234861363636e-05
-24,0,12,6.851632121392044e-05
-20,0,12,6.378104018551135e-05
-16,0,12,5.607433959232954e-05
-12,0,12,5.27950897559659e-05
-8,0,12,4.958010643068182e-05
-4,0,12,4.7145458919602274e-05
0,0,12,4.399726008494318e-05
4,0,12,4.3055125354545456e-05
8,0,12,4.126367358522727e-05
12,0,12,3.8308141017613636e-05
16,0,12,3.677525883068181e-05
20,0,12,3.529094700767045e-05
24,0,12,3.397916349034091e-05
28,0,12,3.28883818622159e-05
32,0,12,3.196341077073863e-05
36,0,12,3.15080056502841e-05
40,0,12,3.0740806492045456e-05
-60,4,12,0.0001463902481715909
-56,4,12,0.00013750854398863636
-52,4,12,0.0001303411386934659
-48,4,12,0.00012253476614147726
-44,4,12,0.0001302993639897727
-40,4,12,0.0001185675826659091
-36,4,12,0.00010781547070767042
-32,4,12,9.908185689573863e-05
-28,4,12,8.891876224119317e-05
-24,4,12,7.996637215795453e-05
-20,4,12,7.321239100482954e-05
-16,4,12,6.712402806931818e-05
-12,4,12,6.338267712812498e-05
-8,4,12,5.656377266676135e-05
-4,4,12,5.2340143728693176e-05
0,4,12,4.9312425003125003e-05
4,4,12,4.9077347228124994e-05
8,4,12,4.685419692272727e-05
12,4,12,4.420518633380681e-05
16,4,12,4.119575523835227e-05
20,4,12,3.856624556335227e-05
24,4,12,3.708000484034091e-05
28,4,12,3.5566591518465914e-05
32,4,12,3.4075753684659084e-05
36,4,12,3.3136774111363636e-05
40,4,12,3.1949628892329545e-05
-60,8,12,0.00016569795429062498
-56,8,12,0.00015444105185056817
-52,8,12,0.00014414627121732952
-48,8,12,0.00013549162038863636
-44,8,12,0.00012853272227954544
-40,8,12,0.00012066881142840907
-36,8,12,0.0001271876781715909
-32,8,12,0.00011738831663636361
-28,8,12,0.00010658514832812498
-24,8,12,9.616052130624999e-05
-20,8,12,8.716351996619317e-05
-16,8,12,7.872530028920456e-05
-12,8,12,7.198260047698862e-05
-8,8,12,6.667182824289774e-05
-4,8,12,6.250998620653407e-05
0,8,12,5.865297328494317e-05
4,8,12,5.5170868321022725e-05
8,8,12,5.1506661146306814e-05
12,8,12,4.6256725984375e-05
16,8,12,4.391202623664773e-05
20,8,12,4.1939070955397725e-05
24,8,12,4.0174253096875e-05
28,8,12,3.823190635937499e-05
32,8,12,3.674160662073864e-05
36,8,12,3.555105401931818e-05
40,8,12,3.411333847954545e-05
-60,12,12,0.00019297095985397724
-56,12,12,0.00017726848686590906
-52,12,12,0.00016180726903323867
-48,12,12,0.00015152698380369316
-44,12,12,0.00014201118900852272
-40,12,12,0.00013471539503238632
-36,12,12,0.00012787688136647727
-32,12,12,0.00011964240439431818
-28,12,12,0.00012408265556278407
-24,12,12,0.00011595525149914772
-20,12,12,0.0001055885124678977
-16,12,12,9.567923889261363e-05
-12,12,12,8.609750950426134e-05
-8,12,12,7.768462289829544e-05
-4,12,12,7.154003622812499e-05
0,12,12,6.614503275625e-05
4,12,12,6.184409550681818e-05
8,12,12,5.801086962585226e-05
12,12,12,5.348145868778409e-05
16,12,12,4.880201270965908e-05
20,12,12,4.647705134630681e-05
24,12,12,4.4079362346022716e-05
28,12,12,4.216362020085227e-05
32,12,12,4.0357661703409094e-05
36,12,12,3.865008080880682e-05
40,12,12,3.706622898380681e-05
-60,16,12,0.00021010541259517044
-56,16,12,0.00020209712296647724
-52,16,12,0.00018639061933238638
-48,16,12,0.0001745010607872159
-44,16,12,0.0001598308792724432
-40,16,12,0.0001484483601625
-36,16,12,0.0001410494273818182
-32,16,12,0.00013323272303551137
-28,16,12,0.00012618379110738637
-24,16,12,0.00011904216766988635
-20,16,12,0.0001243999717244318
-16,16,12,0.00011509647261590908
-12,16,12,0.00010478944483778408
-8,16,12,9.421175880227273e-05
-4,16,12,8.551016073465909e-05
0,16,12,7.783916488238636e-05
4,16,12,7.105644979744318e-05
8,16,12,6.659476685767044e-05
12,16,12,6.192475864232955e-05
16,16,12,5.806073340142044e-05
20,16,12,5.345977711392045e-05
24,16,12,4.892951032642046e-05
28,16,12,4.6859834278693174e-05
32,16,12,4.456101723267046e-05
36,16,12,4.235426321789772e-05
40,16,12,4.097623028948863e-05
