x,y,z,Cmoy
-60,-28,7,5.932315666761364e-05
-56,-28,7,5.652846353778409e-05
-52,-28,7,5.40236016340909e-05
-48,-28,7,5.1370925541477265e-05
-44,-28,7,4.912707120596591e-05
-40,-28,7,4.681108961164773e-05
-36,-28,7,4.450202049176136e-05
-32,-28,7,4.267470186107954e-05
-28,-28,7,4.086766587102272e-05
-24,-28,7,3.913394819261363e-05
-20,-28,7,3.7748606368749996e-05
-16,-28,7,3.618520789289773e-05
-12,-28,7,3.509200601363636e-05
-8,-28,7,3.384811397159091e-05
-4,-28,7,3.272512451676136e-05
0,-28,7,3.1808030625000004e-05
4,-28,7,3.0836010347727274e-05
8,-28,7,3.006165648210227e-05
12,-28,7,2.9341771741193184e-05
16,-28,7,2.8498157862215908e-05
20,-28,7,2.8117011819318184e-05
24,-28,7,2.7592805323295456e-05
28,-28,7,2.687563386278409e-05
32,-28,7,2.634709293721591e-05
36,-28,7,2.600376685e-05
40,-28,7,2.5579061829261363e-05
-60,-24,7,6.2594058303125e-05
-56,-24,7,6.072104710056817e-05
-52,-24,7,5.85127220309659e-05
-48,-24,7,5.564517133181818e-05
-44,-24,7,5.3127164132954544e-05
-40,-24,7,5.039253614602272e-05
-36,-24,7,4.829650812897727e-05
-32,-24,7,4.60977632122159e-05
-28,-24,7,4.401041116534089e-05
-24,-24,7,4.1957286076988634e-05
-20,-24,7,4.023038041647726e-05
-16,-24,7,3.8696824753977275e-05
-12,-24,7,3.730091068778409e-05
-8,-24,7,3.5922150329829544e-05
-4,-24,7,3.473884705085227e-05
0,-24,7,3.360425428920454e-05
4,-24,7,3.2691105943181815e-05
8,-24,7,3.170639824090909e-05
12,-24,7,3.079126570823863e-05
16,-24,7,2.9980971326136356e-05
20,-24,7,2.920692929403409e-05
24,-24,7,2.8677014487784087e-05
28,-24,7,2.8158746805397725e-05
32,-24,7,2.7799585010795455e-05
36,-24,7,2.7541993598863636e-05
40,-24,7,2.6875115771306813e-05
-60,-20,7,6.349233543323865e-05
-56,-20,7,6.350829810965909e-05
-52,-20,7,6.190420548693183e-05
-48,-20,7,5.98852808715909e-05
-44,-20,7,5.7537040613068174e-05
-40,-20,7,5.4582713128125006e-05
-36,-20,7,5.241846554176135e-05
-32,-20,7,4.969049033068181e-05
-28,-20,7,4.7479698503693184e-05
-24,-20,7,4.551998556818181e-05
-20,-20,7,4.331165946818182e-05
-16,-20,7,4.1564882559375005e-05
-12,-20,7,3.985331485255682e-05
-8,-20,7,3.8415288615340907e-05
-4,-20,7,3.713487151676136e-05
0,-20,7,3.568448017357955e-05
4,-20,7,3.4660744746590905e-05
8,-20,7,3.3512679058238636e-05
12,-20,7,3.258598775823863e-05
16,-20,7,3.169297608806818e-05
20,-20,7,3.071358860397727e-05
24,-20,7,2.987113730340909e-05
28,-20,7,2.9604047410511362e-05
32,-20,7,2.660023695085227e-05
36,-20,7,2.7918697364772722e-05
40,-20,7,2.7270459594318178e-05
-60,-16,7,5.711281241619317e-05
-56,-16,7,6.256775977613636e-05
-52,-16,7,6.366283224147727e-05
-48,-16,7,6.305539494261363e-05
-44,-16,7,6.146627854147727e-05
-40,-16,7,5.890401340113636e-05
-36,-16,7,5.6715106687499995e-05
-32,-16,7,5.411444498039772e-05
-28,-16,7,5.144981229488635e-05
-24,-16,7,4.933643322642045e-05
-20,-16,7,4.690027921874999e-05
-16,-16,7,4.4606722585511357e-05
-12,-16,7,4.284766429403409e-05
-8,-16,7,4.111159431477273e-05
-4,-16,7,3.971838911420455e-05
0,-16,7,3.799292575965908e-05
4,-16,7,3.690060098125e-05
8,-16,7,3.570380168181818e-05
12,-16,7,3.451394047585227e-05
16,-16,7,3.391602284119318e-05
20,-16,7,3.2862176515625e-05
24,-16,7,3.209108756846591e-05
28,-16,7,3.104865496306818e-05
32,-16,7,3.071739329488636e-05
36,-16,7,2.9381225904829547e-05
40,-16,7,2.8598894943749997e-05
-60,-12,7,0.00012448772557414772
-56,-12,7,5.497243579488636e-05
-52,-12,7,6.0322195598579545e-05
-48,-12,7,6.292907641477272e-05
-44,-12,7,6.341131665426134e-05
-40,-12,7,6.246356775482953e-05
-36,-12,7,6.063727780681818e-05
-32,-12,7,5.829212864289772e-05
-28,-12,7,5.575195266931818e-05
-24,-12,7,5.311013783011363e-05
-20,-12,7,5.0975192320454544e-05
-16,-12,7,4.865064455625e-05
-12,-12,7,4.6377433398295456e-05
-8,-12,7,4.436060366420454e-05
-4,-12,7,4.263412442272727e-05
0,-12,7,4.091839341022727e-05
4,-12,7,3.9489806996875e-05
8,-12,7,3.7985780115624995e-05
12,-12,7,3.6657226930965906e-05
16,-12,7,3.606492829630681e-05
20,-12,7,3.479797853295454e-05
24,-12,7,3.364175901789772e-05
28,-12,7,3.255826989005681e-05
32,-12,7,3.174795053579545e-05
36,-12,7,3.088796840596591e-05
40,-12,7,2.7138138937499997e-05
-60,-8,7,0.00015178302695738634
-56,-8,7,0.0001341288365340909
-48,-8,7,5.739149199147727e-05
-44,-8,7,6.107979896335225e-05
-40,-8,7,6.2812413575e-05
-36,-8,7,6.294258605e-05
-32,-8,7,6.163948411903408e-05
-28,-8,7,5.995715205482955e-05
-24,-8,7,5.7385792637784097e-05
-20,-8,7,5.5207858470170454e-05
-16,-8,7,5.256661117698863e-05
-12,-8,7,5.016418060909091e-05
-8,-8,7,4.812970865625e-05
-4,-8,7,4.597518323579545e-05
0,-8,7,4.38445835809659e-05
4,-8,7,4.230321198920454e-05
8,-8,7,4.084673609517045e-05
12,-8,7,3.988205323125e-05
16,-8,7,3.8421325763068176e-05
20,-8,7,3.697700695596591e-05
24,-8,7,3.5612803348579544e-05
28,-8,7,3.4534044960795454e-05
32,-8,7,3.353102104176136e-05
36,-8,7,3.261792326079545e-05
40,-8,7,3.1809507145170456e-05
-60,-4,7,0.0001918216014039773
-56,-4,7,0.00016292215648465908
-52,-4,7,0.00014395598676306817
-48,-4,7,0.00012770929459318182
-44,-4,7,5.339632818636364e-05
-40,-4,7,5.7241578385227255e-05
-36,-4,7,6.106902963011362e-05
-32,-4,7,6.237354662897727e-05
-28,-4,7,6.2258202975e-05
-24,-4,7,6.088596334431817e-05
-20,-4,7,5.9104689865624995e-05
-16,-4,7,5.686427023465909e-05
-12,-4,7,5.447861716221591e-05
-8,-4,7,5.201746334772727e-05
-4,-4,7,4.985289458693182e-05
0,-4,7,4.781507386250001e-05
4,-4,7,4.5824002891477267e-05
8,-4,7,4.392493328210227e-05
12,-4,7,4.18698862875e-05
16,-4,7,4.045998039857954e-05
20,-4,7,3.8988915171875e-05
24,-4,7,3.7416446205681814e-05
28,-4,7,3.610370245880682e-05
32,-4,7,3.492571556022727e-05
36,-4,7,3.406568533181818e-05
40,-4,7,3.343307856562499e-05
-60,0,7,0.00022950960806278407
-56,0,7,0.00020980862104488636
-52,0,7,0.00018680829513693183
-48,0,7,0.0001601323722411932
-44,0,7,0.0001398867132684659
-40,0,7,0.00012518936034943182
-36,0,7,5.3276507235511354e-05
-32,0,7,5.668735790482955e-05
-28,0,7,6.0930744378124984e-05
-24,0,7,6.197568436448864e-05
-20,0,7,6.174035179744316e-05
-16,0,7,6.039630784346591e-05
-12,0,7,5.858065837017045e-05
-8,0,7,5.6269929889772726e-05
-4,0,7,5.4270611723863635e-05
0,0,7,5.13842798809659e-05
4,0,7,4.9404375111931815e-05
8,0,7,4.7693002085511355e-05
12,0,7,4.551853129090909e-05
16,0,7,4.362583050170454e-05
20,0,7,4.185939054772727e-05
24,0,7,4.029785142869318e-05
28,0,7,3.8716067847727274e-05
32,0,7,3.754908766420454e-05
36,0,7,3.640361521221591e-05
40,0,7,3.5541881729261365e-05
-60,4,7,0.00024772709520113636
-56,4,7,0.00023846042001136362
-52,4,7,0.00022488047964034085
-48,4,7,0.00020434333979772726
-44,4,7,0.00018353353572897726
-40,4,7,0.00015683411827528408
-36,4,7,0.0001356351575210227
-32,4,7,0.00012301257651278408
-28,4,7,5.2968602896874994e-05
-24,4,7,5.6940315609659094e-05
-20,4,7,6.028989051988636e-05
-16,4,7,6.171449581420454e-05
-12,4,7,6.1475067709375e-05
-8,4,7,6.0118788218749984e-05
-4,4,7,5.827174695852272e-05
0,4,7,5.610023781732954e-05
4,4,7,5.345283713068182e-05
8,4,7,5.163870455823864e-05
12,4,7,4.9530457479545445e-05
16,4,7,4.7551671251420454e-05
20,4,7,4.565657615625e-05
24,4,7,4.405253224232954e-05
28,4,7,4.237657434119318e-05
32,4,7,4.095230505710227e-05
36,4,7,3.9466859718181815e-05
40,4,7,3.807881323295454e-05
-60,8,7,0.00026491777742045455
-56,8,7,0.0002539111743193182
-52,8,7,0.00024576316727215904
-48,8,7,0.00023538585542073862
-44,8,7,0.00022156876359715909
-40,8,7,0.00019987563925539774
-36,8,7,0.0001764598523059659
-32,8,7,0.00015412560540056816
-28,8,7,0.0001336052361596591
-24,8,7,0.00012104883556363636
-20,8,7,5.334636001221591e-05
-16,8,7,5.559179297982955e-05
-12,8,7,6.0341851824999986e-05
-8,8,7,6.140847229772726e-05
-4,8,7,6.122487434914773e-05
0,8,7,6.002371190511363e-05
4,8,7,5.740197934772727e-05
8,8,7,5.568652426647728e-05
12,8,7,5.360830433380682e-05
16,8,7,5.1326702483238635e-05
20,8,7,4.9291872358806814e-05
24,8,7,4.734198091704545e-05
28,8,7,4.518046428465908e-05
32,8,7,4.364133122102272e-05
36,8,7,4.2214699694318184e-05
40,8,7,4.058141177386364e-05
-60,12,7,0.0003101923529272727
-56,12,7,0.00028267072751022725
-52,12,7,0.00026124372426988634
-48,12,7,0.0002515770935329545
-44,12,7,0.00024390597839034088
-40,12,7,0.00023482724126363635
-36,12,7,0.00022029848322357957
-32,12,7,0.00019829301152954546
-28,12,7,0.000175618755240625
-24,12,7,0.00015190264387840907
-20,12,7,0.00013362393740028408
-16,12,7,0.00011986422182897727
-12,12,7,5.354551336420455e-05
-8,12,7,5.793692285397727e-05
-4,12,7,6.024492606562499e-05
0,12,7,6.135770052357955e-05
4,12,7,5.9242488460511364e-05
8,12,7,5.8875738514204544e-05
12,12,7,5.803363560596591e-05
16,12,7,5.5855544248863634e-05
20,12,7,5.3660981252556813e-05
24,12,7,5.14204553377841e-05
28,12,7,4.942109449431818e-05
32,12,7,4.751255212301136e-05
36,12,7,4.563749814517045e-05
40,12,7,4.3939683928693173e-05
-60,16,7,0.00038324908252556814
-56,16,7,0.0003401027185119318
-52,16,7,0.0003019248542971591
-48,16,7,0.0002799618322267045
-44,16,7,0.00025991642295625
-40,16,7,0.0002488303185965909
-36,16,7,0.00024252132803295452
-32,16,7,0.00023204587402642047
-28,16,7,0.00021623193246420448
-24,16,7,0.00019559350702130684
-20,16,7,0.00017137002191193178
-16,16,7,0.00015032768314602273
-12,16,7,0.00013077984048295453
-4,16,7,5.421749603522726e-05
0,16,7,5.5385209972443186e-05
4,16,7,5.743972441704545e-05
8,16,7,5.869843045539773e-05
12,16,7,6.0871781094034085e-05
16,16,7,5.962348477784091e-05
20,16,7,5.792545047698863e-05
24,16,7,5.593455615482954e-05
28,16,7,5.377885829517044e-05
32,16,7,5.1810860052840896e-05
36,16,7,4.954654932414772e-05
40,16,7,4.8109964303693174e-05
