x,y,z,Cmoy
36,-24,1.5,2.9047582600000003e-05
40,-24,1.5,2.919649835085227e-05
-60,-20,1.5,5.4238520805681816e-05
-56,-20,1.5,5.4338171153125e-05
-52,-20,1.5,5.39792436840909e-05
-48,-20,1.5,5.3052490836079544e-05
-44,-20,1.5,5.2022733690624996e-05
-40,-20,1.5,5.066549997755681e-05
-36,-20,1.5,4.934418582926135e-05
-32,-20,1.5,4.7883861228693174e-05
-28,-20,1.5,4.6413274683522724e-05
-24,-20,1.5,4.501537449715909e-05
-20,-20,1.5,4.3440017367045455e-05
-16,-20,1.5,4.2259166567897736e-05
-12,-20,1.5,4.088980968693181e-05
-8,-20,1.5,3.97576028840909e-05
-4,-20,1.5,3.863629715625e-05
0,-20,1.5,3.7394331323295454e-05
4,-20,1.5,3.628847102329545e-05
8,-20,1.5,3.5063048456534086e-05
12,-20,1.5,3.382625200028409e-05
16,-20,1.5,3.249687200624999e-05
20,-20,1.5,3.123371636846591e-05
24,-20,1.5,3.000035069460227e-05
28,-20,1.5,2.9293255178977272e-05
-60,-16,1.5,5.329173698522726e-05
-56,-16,1.5,5.39216147278409e-05
-52,-16,1.5,5.423780950454546e-05
-48,-16,1.5,5.4106275541761364e-05
-44,-16,1.5,5.359735253465908e-05
-40,-16,1.5,5.246632523948863e-05
-36,-16,1.5,5.1473284522159095e-05
-32,-16,1.5,5.0129444231250005e-05
-28,-16,1.5,4.865995803380681e-05
-24,-16,1.5,4.732960343181818e-05
-20,-16,1.5,4.5901431367613626e-05
-16,-16,1.5,4.4393829237499996e-05
-12,-16,1.5,4.300128668238636e-05
-8,-16,1.5,4.168957420454546e-05
-4,-16,1.5,4.051627265710227e-05
0,-16,1.5,3.920907253778409e-05
4,-16,1.5,3.811311024147727e-05
8,-16,1.5,3.6891015424715903e-05
12,-16,1.5,3.5527438806250004e-05
16,-16,1.5,3.3499959767897724e-05
20,-16,1.5,3.234762138409091e-05
24,-16,1.5,3.167479481306818e-05
28,-16,1.5,3.086074527471591e-05
32,-16,1.5,3.1650811353693185e-05
-52,-12,1.5,5.337745104886364e-05
-48,-12,1.5,5.384953967357954e-05
-44,-12,1.5,5.4012233982670455e-05
-40,-12,1.5,5.364068842869316e-05
-36,-12,1.5,5.297644812982954e-05
-32,-12,1.5,5.2108550581818184e-05
-28,-12,1.5,5.1014208760227275e-05
-24,-12,1.5,4.9517773592897715e-05
-20,-12,1.5,4.825333813607955e-05
-16,-12,1.5,4.6832202870170446e-05
-12,-12,1.5,4.522951870198863e-05
-8,-12,1.5,4.367139084829545e-05
-4,-12,1.5,4.2436277813636365e-05
0,-12,1.5,4.107564410568182e-05
4,-12,1.5,3.966985458267045e-05
8,-12,1.5,3.842473628323864e-05
12,-12,1.5,3.6934136290625e-05
32,-12,1.5,3.198002550227272e-05
-48,-8,1.5,5.269509438948864e-05
-44,-8,1.5,5.3242924779261364e-05
-40,-8,1.5,5.354534739261362e-05
-36,-8,1.5,5.368943762017046e-05
-32,-8,1.5,5.326276021278408e-05
-28,-8,1.5,5.256208063607954e-05
-24,-8,1.5,5.149343185255681e-05
-20,-8,1.5,5.0513002779829544e-05
-16,-8,1.5,4.911164826505681e-05
-12,-8,1.5,4.7683662192045444e-05
-8,-8,1.5,4.5951598594886353e-05
-4,-8,1.5,4.4080899336647726e-05
0,-8,1.5,4.2312699596874996e-05
4,-8,1.5,4.078555568323863e-05
8,-8,1.5,3.942898095909091e-05
12,-8,1.5,3.8012799756534084e-05
16,-8,1.5,3.6683666617897724e-05
20,-8,1.5,3.547782923125e-05
24,-8,1.5,3.475465483522727e-05
28,-8,1.5,3.4125640638068185e-05
32,-8,1.5,3.3004540475e-05
36,-8,1.5,3.2397929586363636e-05
40,-8,1.5,3.2218192631534085e-05
-40,-4,1.5,5.244147851136363e-05
-36,-4,1.5,5.2991168817329536e-05
-32,-4,1.5,5.3268142630113624e-05
-28,-4,1.5,5.3242033940625e-05
-24,-4,1.5,5.284670138068182e-05
-20,-4,1.5,5.218379284261364e-05
-16,-4,1.5,5.1162390521590904e-05
-12,-4,1.5,4.9988639260795445e-05
-8,-4,1.5,4.8615384426136345e-05
-4,-4,1.5,4.6903600504829545e-05
-32,0,1.5,5.225963804346591e-05
-28,0,1.5,5.2752509366761354e-05
-24,0,1.5,5.293301306363635e-05
-20,0,1.5,5.2819102882670445e-05
-16,0,1.5,5.2341589670454534e-05
-12,0,1.5,5.1607282561079544e-05
-8,0,1.5,5.0636038971306814e-05
-4,0,1.5,4.9336211316477266e-05
-24,4,1.5,5.209626757073863e-05
-20,4,1.5,5.241838268778408e-05
-16,4,1.5,5.2685534908238635e-05
-12,4,1.5,5.2551791199715904e-05
-8,4,1.5,5.198743960710226e-05
-4,4,1.5,5.110707521051136e-05
0,4,1.5,4.9838765341477266e-05
4,4,1.5,4.8530242178409086e-05
8,4,1.5,4.7277240219318166e-05
12,4,1.5,4.628709317329545e-05
16,4,1.5,4.507596988806818e-05
20,4,1.5,4.392300869886364e-05
24,4,1.5,4.2800597527556816e-05
28,4,1.5,4.1803399939204536e-05
32,4,1.5,4.0891779025e-05
36,4,1.5,3.9970345215056816e-05
40,4,1.5,3.923822421306818e-05
-16,8,1.5,5.1887495550852265e-05
-12,8,1.5,5.2217847701136356e-05
-8,8,1.5,5.2455687167613635e-05
-4,8,1.5,5.243203645198863e-05
0,8,1.5,5.173028652528408e-05
4,8,1.5,4.9706359297727267e-05
-8,12,1.5,5.209033685170454e-05
-4,12,1.5,5.2575940890056816e-05
0,12,1.5,5.2864743165340906e-05
4,12,1.5,5.231756950710227e-05
0,16,1.5,5.2359022879545444e-05
4,16,1.5,5.285810873210226e-05
8,16,1.5,5.3297327523011345e-05
12,16,1.5,5.3536108507102274e-05
16,16,1.5,5.327411541590908e-05
20,16,1.5,5.248399139715909e-05
24,16,1.5,5.182189322244317e-05
28,16,1.5,5.061788280340909e-05
